id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,vs
ECB_00001,84.1382361283285,-0.683501161449617,0.298710200400993,-2.28817482808446,0.0221273419868115,0.0897921124102497,thrL,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00002,701.944591929719,-1.86552108794883,0.395313658204981,-4.7190909021957,2.36900948987754e-06,0.000134587205801738,thrA,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00003,276.1994754766,-1.79659471747753,0.343123561378758,-5.23599927168614,1.64094599060115e-07,1.53154959122774e-05,thrB,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00004,308.692152923366,-1.73359550282503,0.367650581481559,-4.7153345870935,2.41313870825859e-06,0.000134674920466044,thrC,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00005,32.5119726111733,-1.0970344850693,0.302954994123436,-3.62111371771057,0.000293337534829227,0.0040521690084066,yaaX,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00006,11.0437943065378,0.042756951293218,0.278008250100871,0.15379741888129,0.877769469057974,0.937307632445453,yaaA,1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00007,1.61273652469516,-0.618518815469441,0.46134815867643,-1.34067689192457,0.18002538031025,0.37677495505402,yaaJ,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00008,464.632423830842,-0.569957572464034,0.162608134435424,-3.50509877284387,0.000456437910651617,0.00549291637587054,talB,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00009,36.4440596641113,-0.236318550704983,0.209689095782452,-1.12699494374357,0.259744618776471,0.474058850563953,mogA,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00010,15.9756464975487,-0.378471139931783,0.261063132128132,-1.44973032709202,0.147133735215751,0.33147370232514,yaaH,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00011,2.245097782555,0.49243797220013,0.412604999823236,1.1934852277871,0.232679394127266,0.442767104418641,yaaW,1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00012,0.0753349602212378,-0.620745615181402,0.660919412474491,-0.939215286259065,0.347620222223259,NA,htgA,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00013,0.214799539680043,-1.13615605471915,0.668389098752202,-1.69984228773362,0.0891605948804131,NA,yaaI,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00014,779.489117674863,-0.04993468693065,0.309026011949659,-0.161587325984663,0.871630838541722,0.935623589538762,dnaK,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00015,61.6498483939581,-0.568459525389958,0.330149904290367,-1.72182247519296,0.0851016819166042,0.232472887186821,dnaJ,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
ECB_00016,23.731671894706,-1.1213296391209,0.336861301396388,-3.32875766516565,0.000872342714019394,0.00885902445325395,insL-1,-1,mrna,Exp,Mg_mM_Levels,baseMghighMg
