"","X","Category","MF","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_MF","MF_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","MF_Long","pick_data","growthPhase","test_for","base","contrast","df_category"
"1",1,"GOTERM_MF_ALL","GO:0003824~catalytic activity",221,64.2441860465116,0.000469241133521827,304,2036,3186,1.13759241546893,0.289763360710182,0.289763360710182,0.00709129844262568,"catalytic activity","gene_145","947934","glpD",1.09567737527451e-15,4.54675758931608,1,14.9603173060382,14.9603173060382,190,190,31,"catalytic activity padj:0.00709 N( -31/ +190/ 2036)","protein","Exp","carbonSource","glucose","lactate","mf"
"2",1,"GOTERM_MF_ALL","GO:0003824~catalytic activity",221,64.2441860465116,0.000469241133521827,304,2036,3186,1.13759241546893,0.289763360710182,0.289763360710182,0.00709129844262568,"catalytic activity","gene_173","948423","glpK",1.49862186779488e-15,3.32110235981023,1,14.8243079344943,14.8243079344943,189,190,31,"catalytic activity padj:0.00709 N( -31/ +190/ 2036)","protein","Exp","carbonSource","glucose","lactate","mf"
"3",3,"GOTERM_MF_ALL","GO:0016787~hydrolase activity",87,25.2906976744186,0.00268501020967275,304,694,3186,1.31380820567268,0.859142274719108,0.479692335322995,0.0399465804500029,"hydrolase activity","gene_73","949036","mglA",2.12273933989822e-15,4.76413699513171,1,14.6731033314082,14.6731033314082,76,76,11,"hydrolase activity padj:0.03995 N( -11/ +76/ 694)","protein","Exp","carbonSource","glucose","lactate","mf"
"4",1,"GOTERM_MF_ALL","GO:0003824~catalytic activity",221,64.2441860465116,0.000469241133521827,304,2036,3186,1.13759241546893,0.289763360710182,0.289763360710182,0.00709129844262568,"catalytic activity","gene_163","949036","mglA",2.12273933989822e-15,4.76413699513171,1,14.6731033314082,14.6731033314082,188,190,31,"catalytic activity padj:0.00709 N( -31/ +190/ 2036)","protein","Exp","carbonSource","glucose","lactate","mf"
"5",3,"GOTERM_MF_ALL","GO:0016787~hydrolase activity",87,25.2906976744186,0.00268501020967275,304,694,3186,1.31380820567268,0.859142274719108,0.479692335322995,0.0399465804500029,"hydrolase activity","gene_15","946725","glpQ",7.81097759257634e-14,4.82871917817675,1,13.1072946080571,13.1072946080571,75,76,11,"hydrolase activity padj:0.03995 N( -11/ +76/ 694)","protein","Exp","carbonSource","glucose","lactate","mf"
"6",1,"GOTERM_MF_ALL","GO:0003824~catalytic activity",221,64.2441860465116,0.000469241133521827,304,2036,3186,1.13759241546893,0.289763360710182,0.289763360710182,0.00709129844262568,"catalytic activity","gene_185","946725","glpQ",7.81097759257634e-14,4.82871917817675,1,13.1072946080571,13.1072946080571,187,190,31,"catalytic activity padj:0.00709 N( -31/ +190/ 2036)","protein","Exp","carbonSource","glucose","lactate","mf"
"7",1,"GOTERM_MF_ALL","GO:0003824~catalytic activity",221,64.2441860465116,0.000469241133521827,304,2036,3186,1.13759241546893,0.289763360710182,0.289763360710182,0.00709129844262568,"catalytic activity","gene_52","948658","aspA",1.93246316176669e-13,3.14380899272077,1,12.7138887762163,12.7138887762163,186,190,31,"catalytic activity padj:0.00709 N( -31/ +190/ 2036)","protein","Exp","carbonSource","glucose","lactate","mf"
"8",2,"GOTERM_MF_ALL","GO:0004457~lactate dehydrogenase activity",5,1.45348837209302,0.00103108697764762,304,6,3186,8.73355263157895,0.528600895406937,0.313414896321612,0.0155202713945056,"lactate dehydrogenase activity","gene_02","948121","lldD",5.63867979276942e-11,4.2218474634617,1,10.2488225672634,10.2488225672634,5,5,1,"lactate dehydrogenase activity padj:0.01552 N( -1/ +5/ 6)","protein","Exp","carbonSource","glucose","lactate","mf"
"9",4,"GOTERM_MF_ALL","GO:0004459~L-lactate dehydrogenase activity",4,1.16279069767442,0.00316890574766018,304,4,3186,10.4802631578947,0.901115258758152,0.439233165281271,0.0469853269366195,"L-lactate dehydrogenase activity","gene_02","948121","lldD",5.63867979276942e-11,4.2218474634617,1,10.2488225672634,10.2488225672634,4,4,1,"L-lactate dehydrogenase activity padj:0.04699 N( -1/ +4/ 4)","protein","Exp","carbonSource","glucose","lactate","mf"
"10",1,"GOTERM_MF_ALL","GO:0003824~catalytic activity",221,64.2441860465116,0.000469241133521827,304,2036,3186,1.13759241546893,0.289763360710182,0.289763360710182,0.00709129844262568,"catalytic activity","gene_75","948121","lldD",5.63867979276942e-11,4.2218474634617,1,10.2488225672634,10.2488225672634,185,190,31,"catalytic activity padj:0.00709 N( -31/ +190/ 2036)","protein","Exp","carbonSource","glucose","lactate","mf"
"11",3,"GOTERM_MF_ALL","GO:0016787~hydrolase activity",87,25.2906976744186,0.00268501020967275,304,694,3186,1.31380820567268,0.859142274719108,0.479692335322995,0.0399465804500029,"hydrolase activity","gene_64","948572","acs",3.4289505106497e-09,2.85314164451782,1,8.46483878292438,8.46483878292438,74,76,11,"hydrolase activity padj:0.03995 N( -11/ +76/ 694)","protein","Exp","carbonSource","glucose","lactate","mf"
"12",1,"GOTERM_MF_ALL","GO:0003824~catalytic activity",221,64.2441860465116,0.000469241133521827,304,2036,3186,1.13759241546893,0.289763360710182,0.289763360710182,0.00709129844262568,"catalytic activity","gene_211","948572","acs",3.4289505106497e-09,2.85314164451782,1,8.46483878292438,8.46483878292438,184,190,31,"catalytic activity padj:0.00709 N( -31/ +190/ 2036)","protein","Exp","carbonSource","glucose","lactate","mf"
