"","X","Category","MF","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_MF","MF_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","MF_Long","pick_data","growthPhase","test_for","base","contrast","df_category"
"1",3,"GOTERM_MF_ALL","GO:0005488~binding",193,64.5484949832776,0.00144588315224453,243,2262,3186,1.1186757048826,0.589881255783654,0.257032403599472,0.0212186609368061,"binding","gene_124","946725","glpQ",8.0489671876137e-11,3.62435357511208,1,10.0942598430479,10.0942598430479,169,169,24,"binding padj:0.02122 N( -24/ +169/ 2262)","protein","Sta","carbonSource","glucose","lactate","mf"
"2",3,"GOTERM_MF_ALL","GO:0005488~binding",193,64.5484949832776,0.00144588315224453,243,2262,3186,1.1186757048826,0.589881255783654,0.257032403599472,0.0212186609368061,"binding","gene_78","949041","mglB",2.55229403595107e-06,3.39571118231021,1,5.59306929435721,5.59306929435721,168,169,24,"binding padj:0.02122 N( -24/ +169/ 2262)","protein","Sta","carbonSource","glucose","lactate","mf"
"3",3,"GOTERM_MF_ALL","GO:0005488~binding",193,64.5484949832776,0.00144588315224453,243,2262,3186,1.1186757048826,0.589881255783654,0.257032403599472,0.0212186609368061,"binding","gene_189","948090","xylF",6.78109005330841e-06,3.16399880332674,1,5.16870048812627,5.16870048812627,167,169,24,"binding padj:0.02122 N( -24/ +169/ 2262)","protein","Sta","carbonSource","glucose","lactate","mf"
"4",3,"GOTERM_MF_ALL","GO:0005488~binding",193,64.5484949832776,0.00144588315224453,243,2262,3186,1.1186757048826,0.589881255783654,0.257032403599472,0.0212186609368061,"binding","gene_36","945022","dinI",3.12620262500346e-05,2.73377040973842,1,4.50498287658266,4.50498287658266,166,169,24,"binding padj:0.02122 N( -24/ +169/ 2262)","protein","Sta","carbonSource","glucose","lactate","mf"
"5",3,"GOTERM_MF_ALL","GO:0005488~binding",193,64.5484949832776,0.00144588315224453,243,2262,3186,1.1186757048826,0.589881255783654,0.257032403599472,0.0212186609368061,"binding","gene_95","948422","glpF",3.43841864407541e-05,4.26118535763264,1,4.46364124697911,4.46364124697911,165,169,24,"binding padj:0.02122 N( -24/ +169/ 2262)","protein","Sta","carbonSource","glucose","lactate","mf"
"6",3,"GOTERM_MF_ALL","GO:0005488~binding",193,64.5484949832776,0.00144588315224453,243,2262,3186,1.1186757048826,0.589881255783654,0.257032403599472,0.0212186609368061,"binding","gene_151","945319","yejG",4.07308866077242e-05,2.92392304040156,1,4.3900761363257,4.3900761363257,164,169,24,"binding padj:0.02122 N( -24/ +169/ 2262)","protein","Sta","carbonSource","glucose","lactate","mf"
"7",3,"GOTERM_MF_ALL","GO:0005488~binding",193,64.5484949832776,0.00144588315224453,243,2262,3186,1.1186757048826,0.589881255783654,0.257032403599472,0.0212186609368061,"binding","gene_21","945152","rplT",4.90732042502844e-05,2.28824437077696,1,4.30915558369864,4.30915558369864,163,169,24,"binding padj:0.02122 N( -24/ +169/ 2262)","protein","Sta","carbonSource","glucose","lactate","mf"
"8",4,"GOTERM_MF_ALL","GO:0004459~L-lactate dehydrogenase activity",4,1.33779264214047,0.00163531913911591,243,4,3186,13.1111111111111,0.635117962853145,0.222790463234877,0.0239673567729812,"L-lactate dehydrogenase activity","gene_03","948438","ykgE",5.51293085628387e-05,3.65401522290298,1,4.25861745445029,4.25861745445029,4,4,1,"L-lactate dehydrogenase activity padj:0.02397 N( -1/ +4/ 4)","protein","Sta","carbonSource","glucose","lactate","mf"
"9",1,"GOTERM_MF_ALL","GO:0004457~lactate dehydrogenase activity",5,1.67224080267559,0.000431360894740676,243,6,3186,10.9259259259259,0.233388893307655,0.233388893307655,0.00637479100067151,"lactate dehydrogenase activity","gene_04","948438","ykgE",5.51293085628387e-05,3.65401522290298,1,4.25861745445029,4.25861745445029,5,5,1,"lactate dehydrogenase activity padj:0.00637 N( -1/ +5/ 6)","protein","Sta","carbonSource","glucose","lactate","mf"
"10",2,"GOTERM_MF_ALL","GO:0016614~oxidoreductase activity, acting on CH-OH group of donors",19,6.35451505016722,0.000655957416227887,243,104,3186,2.39529914529915,0.332490964626956,0.182987738541799,0.00967892889856414,"oxidoreductase activity, acting on CH-OH group of donors","gene_14","948438","ykgE",5.51293085628387e-05,3.65401522290298,1,4.25861745445029,4.25861745445029,16,16,3,"oxidoreductase activity, acting on CH-OH group of donors padj:0.00968 N( -3/ +16/ 104)","protein","Sta","carbonSource","glucose","lactate","mf"
