"","X","Category","KEGG_Path","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_KEGG_Path","KEGG_Path_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","base","contrast","df_category"
"1",2,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",44,10.9452736318408,0.00180627434119113,231,195,1575,1.53846153846154,0.136222889452183,0.0706039000792948,0.0190830304556389,"Biosynthesis of antibiotics","gene_44","948424","glpX",4.97528109664882e-10,1.83179967333086,1,9.30318237717459,9.30318237717459,5,5,39,"Biosynthesis of antibiotics padj:0.01908 N( -39/ +5/ 195)","Biosynthesis of antibiotics","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"2",2,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",44,10.9452736318408,0.00180627434119113,231,195,1575,1.53846153846154,0.136222889452183,0.0706039000792948,0.0190830304556389,"Biosynthesis of antibiotics","gene_38","948774","argI",3.0955470423555e-06,1.70180011089264,1,5.50926259172209,5.50926259172209,4,5,39,"Biosynthesis of antibiotics padj:0.01908 N( -39/ +5/ 195)","Biosynthesis of antibiotics","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"3",2,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",44,10.9452736318408,0.00180627434119113,231,195,1575,1.53846153846154,0.136222889452183,0.0706039000792948,0.0190830304556389,"Biosynthesis of antibiotics","gene_25","2847724","tdcG",0.000498844466942168,1.04790955069296,1,3.30203484050452,3.30203484050452,3,5,39,"Biosynthesis of antibiotics padj:0.01908 N( -39/ +5/ 195)","Biosynthesis of antibiotics","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"4",2,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",44,10.9452736318408,0.00180627434119113,231,195,1575,1.53846153846154,0.136222889452183,0.0706039000792948,0.0190830304556389,"Biosynthesis of antibiotics","gene_13","947289","argA",0.00200824290985933,1.15041032323224,1,2.69718375764697,2.69718375764697,2,5,39,"Biosynthesis of antibiotics padj:0.01908 N( -39/ +5/ 195)","Biosynthesis of antibiotics","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"5",2,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",44,10.9452736318408,0.00180627434119113,231,195,1575,1.53846153846154,0.136222889452183,0.0706039000792948,0.0190830304556389,"Biosynthesis of antibiotics","gene_24","946233","eutG",0.0452636629494516,1.06353643254689,1,1.34425030379788,1.34425030379788,1,5,39,"Biosynthesis of antibiotics padj:0.01908 N( -39/ +5/ 195)","Biosynthesis of antibiotics","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"6",2,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",44,10.9452736318408,0.00180627434119113,231,195,1575,1.53846153846154,0.136222889452183,0.0706039000792948,0.0190830304556389,"Biosynthesis of antibiotics","gene_09","948503","purH",0.0385739369293917,-1.204739588552,-1,-1.41370603395077,1.41370603395077,-1,5,39,"Biosynthesis of antibiotics padj:0.01908 N( -39/ +5/ 195)","Biosynthesis of antibiotics","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"7",2,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",44,10.9452736318408,0.00180627434119113,231,195,1575,1.53846153846154,0.136222889452183,0.0706039000792948,0.0190830304556389,"Biosynthesis of antibiotics","gene_22","947219","cysN",0.0292800073158238,-1.14110267313569,-1,-1.53342881910198,1.53342881910198,-2,5,39,"Biosynthesis of antibiotics padj:0.01908 N( -39/ +5/ 195)","Biosynthesis of antibiotics","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"8",1,"KEGG_PATHWAY","eco03010:Ribosome",47,11.6915422885572,7.02830840211261e-21,231,78,1575,4.10839160839161,5.69292980571121e-19,5.69292980571121e-19,7.49029765317765e-20,"Ribosome","gene_19","948721","rpsR",0.022152425594647,-1.16121617962674,-1,-1.6545787134727,1.6545787134727,-1,0,47,"Ribosome padj:0.00000 N( -47/ +0/ 78)","Ribosome","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"9",2,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",44,10.9452736318408,0.00180627434119113,231,195,1575,1.53846153846154,0.136222889452183,0.0706039000792948,0.0190830304556389,"Biosynthesis of antibiotics","gene_35","945695","purB",0.0174649011026633,-1.13731049697053,-1,-1.75783386926992,1.75783386926992,-3,5,39,"Biosynthesis of antibiotics padj:0.01908 N( -39/ +5/ 195)","Biosynthesis of antibiotics","mrna","Exp","carbonSource","glucose","glycerol","kegg"
"10",2,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",44,10.9452736318408,0.00180627434119113,231,195,1575,1.53846153846154,0.136222889452183,0.0706039000792948,0.0190830304556389,"Biosynthesis of antibiotics","gene_31","945803","thrA",0.0169782662284069,-1.01010418677822,-1,-1.7701066607281,1.7701066607281,-4,5,39,"Biosynthesis of antibiotics padj:0.01908 N( -39/ +5/ 195)","Biosynthesis of antibiotics","mrna","Exp","carbonSource","glucose","glycerol","kegg"
