"","X","Category","KEGG_Path","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_KEGG_Path","KEGG_Path_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","base","contrast","df_category"
"1",1,"KEGG_PATHWAY","eco00620:Pyruvate metabolism",15,3.21199143468951,0.00221684734277132,194,51,1575,2.38781079442086,0.17191642677458,0.17191642677458,0.0235941370786668,"Pyruvate metabolism","gene_12","946209","ppsA",3.26857053457163e-06,2.37487828650066,1,5.48564213867887,5.48564213867887,5,5,10,"Pyruvate metabolism padj:0.02359 N( -10/ +5/ 51)","Pyruvate metabolism","mrna","Exp","carbonSource","glucose","lactate","kegg"
"2",2,"KEGG_PATHWAY","eco01100:Metabolic pathways",104,22.2698072805139,0.00419493056249973,194,697,1575,1.21137718351107,0.300450755152184,0.163609394572239,0.0442195534085483,"Metabolic pathways","gene_20","946209","ppsA",3.26857053457163e-06,2.37487828650066,1,5.48564213867887,5.48564213867887,55,55,50,"Metabolic pathways padj:0.04422 N( -50/ +55/ 697)","Metabolic pathways","mrna","Exp","carbonSource","glucose","lactate","kegg"
"3",2,"KEGG_PATHWAY","eco01100:Metabolic pathways",104,22.2698072805139,0.00419493056249973,194,697,1575,1.21137718351107,0.300450755152184,0.163609394572239,0.0442195534085483,"Metabolic pathways","gene_74","948584","fdhF",5.84394569566079e-06,2.00957424715498,1,5.23329382836136,5.23329382836136,54,55,50,"Metabolic pathways padj:0.04422 N( -50/ +55/ 697)","Metabolic pathways","mrna","Exp","carbonSource","glucose","lactate","kegg"
"4",2,"KEGG_PATHWAY","eco01100:Metabolic pathways",104,22.2698072805139,0.00419493056249973,194,697,1575,1.21137718351107,0.300450755152184,0.163609394572239,0.0442195534085483,"Metabolic pathways","gene_72","946505","ynjE",1.37000282081069e-05,1.77030384062646,1,4.8632785386383,4.8632785386383,53,55,50,"Metabolic pathways padj:0.04422 N( -50/ +55/ 697)","Metabolic pathways","mrna","Exp","carbonSource","glucose","lactate","kegg"
"5",2,"KEGG_PATHWAY","eco01100:Metabolic pathways",104,22.2698072805139,0.00419493056249973,194,697,1575,1.21137718351107,0.300450755152184,0.163609394572239,0.0442195534085483,"Metabolic pathways","gene_19","946973","purN",8.85773249216424e-05,2.55127707172217,1,4.0526774397581,4.0526774397581,52,55,50,"Metabolic pathways padj:0.04422 N( -50/ +55/ 697)","Metabolic pathways","mrna","Exp","carbonSource","glucose","lactate","kegg"
"6",2,"KEGG_PATHWAY","eco01100:Metabolic pathways",104,22.2698072805139,0.00419493056249973,194,697,1575,1.21137718351107,0.300450755152184,0.163609394572239,0.0442195534085483,"Metabolic pathways","gene_94","944996","codA",0.000106935533719883,1.77341915214595,1,3.97087795864334,3.97087795864334,51,55,50,"Metabolic pathways padj:0.04422 N( -50/ +55/ 697)","Metabolic pathways","mrna","Exp","carbonSource","glucose","lactate","kegg"
"7",2,"KEGG_PATHWAY","eco01100:Metabolic pathways",104,22.2698072805139,0.00419493056249973,194,697,1575,1.21137718351107,0.300450755152184,0.163609394572239,0.0442195534085483,"Metabolic pathways","gene_98","946794","purF",0.000188503481290577,2.39685599060854,1,3.72468062481455,3.72468062481455,50,55,50,"Metabolic pathways padj:0.04422 N( -50/ +55/ 697)","Metabolic pathways","mrna","Exp","carbonSource","glucose","lactate","kegg"
"8",1,"KEGG_PATHWAY","eco00620:Pyruvate metabolism",15,3.21199143468951,0.00221684734277132,194,51,1575,2.38781079442086,0.17191642677458,0.17191642677458,0.0235941370786668,"Pyruvate metabolism","gene_07","948454","pflD",0.000296916164359384,1.92780823517003,1,3.52736615841274,3.52736615841274,4,5,10,"Pyruvate metabolism padj:0.02359 N( -10/ +5/ 51)","Pyruvate metabolism","mrna","Exp","carbonSource","glucose","lactate","kegg"
"9",2,"KEGG_PATHWAY","eco01100:Metabolic pathways",104,22.2698072805139,0.00419493056249973,194,697,1575,1.21137718351107,0.300450755152184,0.163609394572239,0.0442195534085483,"Metabolic pathways","gene_57","948454","pflD",0.000296916164359384,1.92780823517003,1,3.52736615841274,3.52736615841274,49,55,50,"Metabolic pathways padj:0.04422 N( -50/ +55/ 697)","Metabolic pathways","mrna","Exp","carbonSource","glucose","lactate","kegg"
"10",2,"KEGG_PATHWAY","eco01100:Metabolic pathways",104,22.2698072805139,0.00419493056249973,194,697,1575,1.21137718351107,0.300450755152184,0.163609394572239,0.0442195534085483,"Metabolic pathways","gene_48","948424","glpX",0.000342196608403329,1.99862382979196,1,3.46572429917545,3.46572429917545,48,55,50,"Metabolic pathways padj:0.04422 N( -50/ +55/ 697)","Metabolic pathways","mrna","Exp","carbonSource","glucose","lactate","kegg"
