"","X","Category","MF","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_MF","MF_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","MF_Long","pick_data","growthPhase","test_for","base","contrast","df_category"
"1",4,"GOTERM_MF_ALL","GO:0016901~oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor",4,2.46913580246914,0.00292365308218238,127,8,3186,12.5433070866142,0.716895761769709,0.270565008704371,0.0404419180226295,"oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor","gene_04","946733","glpB",0.00150847690257894,3.21217221998835,1,2.82146133524657,2.82146133524657,3,3,1,"oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor padj:0.04044 N( -1/ +3/ 8)","protein","Sta","carbonSource","glucose","glycerol","mf"
"2",5,"GOTERM_MF_ALL","GO:0048037~cofactor binding",22,13.5802469135802,0.00332727076301698,127,285,3186,1.93651056775798,0.762228403954853,0.249705099686101,0.045904094406895,"cofactor binding","gene_13","946733","glpB",0.00150847690257894,3.21217221998835,1,2.82146133524657,2.82146133524657,7,7,15,"cofactor binding padj:0.04590 N( -15/ +7/ 285)","protein","Sta","carbonSource","glucose","glycerol","mf"
"3",1,"GOTERM_MF_ALL","GO:0016491~oxidoreductase activity",35,21.6049382716049,4.83384406153544e-05,127,439,3186,2.00007174501821,0.020618835390786,0.020618835390786,0.000681332235508036,"oxidoreductase activity","gene_25","946733","glpB",0.00150847690257894,3.21217221998835,1,2.82146133524657,2.82146133524657,6,6,29,"oxidoreductase activity padj:0.00068 N( -29/ +6/ 439)","protein","Sta","carbonSource","glucose","glycerol","mf"
"4",4,"GOTERM_MF_ALL","GO:0016901~oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor",4,2.46913580246914,0.00292365308218238,127,8,3186,12.5433070866142,0.716895761769709,0.270565008704371,0.0404419180226295,"oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor","gene_02","946713","glpA",0.00205750915740844,2.24682609324471,1,2.68665822318587,2.68665822318587,2,3,1,"oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor padj:0.04044 N( -1/ +3/ 8)","protein","Sta","carbonSource","glucose","glycerol","mf"
"5",3,"GOTERM_MF_ALL","GO:0050662~coenzyme binding",16,9.87654320987654,0.00245490526023214,127,170,3186,2.36109309865679,0.653324127376139,0.297508286383302,0.0340618742070354,"coenzyme binding","gene_04","946713","glpA",0.00205750915740844,2.24682609324471,1,2.68665822318587,2.68665822318587,5,5,11,"coenzyme binding padj:0.03406 N( -11/ +5/ 170)","protein","Sta","carbonSource","glucose","glycerol","mf"
"6",5,"GOTERM_MF_ALL","GO:0048037~cofactor binding",22,13.5802469135802,0.00332727076301698,127,285,3186,1.93651056775798,0.762228403954853,0.249705099686101,0.045904094406895,"cofactor binding","gene_06","946713","glpA",0.00205750915740844,2.24682609324471,1,2.68665822318587,2.68665822318587,6,7,15,"cofactor binding padj:0.04590 N( -15/ +7/ 285)","protein","Sta","carbonSource","glucose","glycerol","mf"
"7",1,"GOTERM_MF_ALL","GO:0016491~oxidoreductase activity",35,21.6049382716049,4.83384406153544e-05,127,439,3186,2.00007174501821,0.020618835390786,0.020618835390786,0.000681332235508036,"oxidoreductase activity","gene_18","946713","glpA",0.00205750915740844,2.24682609324471,1,2.68665822318587,2.68665822318587,5,6,29,"oxidoreductase activity padj:0.00068 N( -29/ +6/ 439)","protein","Sta","carbonSource","glucose","glycerol","mf"
"8",5,"GOTERM_MF_ALL","GO:0048037~cofactor binding",22,13.5802469135802,0.00332727076301698,127,285,3186,1.93651056775798,0.762228403954853,0.249705099686101,0.045904094406895,"cofactor binding","gene_03","948221","tnaA",0.0118479447064627,2.54857823760226,1,1.92635698130438,1.92635698130438,5,7,15,"cofactor binding padj:0.04590 N( -15/ +7/ 285)","protein","Sta","carbonSource","glucose","glycerol","mf"
"9",3,"GOTERM_MF_ALL","GO:0050662~coenzyme binding",16,9.87654320987654,0.00245490526023214,127,170,3186,2.36109309865679,0.653324127376139,0.297508286383302,0.0340618742070354,"coenzyme binding","gene_16","946795","uxuB",0.0160691530937142,1.84672382887117,1,1.79400701162613,1.79400701162613,4,5,11,"coenzyme binding padj:0.03406 N( -11/ +5/ 170)","protein","Sta","carbonSource","glucose","glycerol","mf"
"10",5,"GOTERM_MF_ALL","GO:0048037~cofactor binding",22,13.5802469135802,0.00332727076301698,127,285,3186,1.93651056775798,0.762228403954853,0.249705099686101,0.045904094406895,"cofactor binding","gene_22","946795","uxuB",0.0160691530937142,1.84672382887117,1,1.79400701162613,1.79400701162613,4,7,15,"cofactor binding padj:0.04590 N( -15/ +7/ 285)","protein","Sta","carbonSource","glucose","glycerol","mf"
