"","X","Category","KEGG_Path","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_KEGG_Path","KEGG_Path_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","base","contrast","df_category"
"1",1,"KEGG_PATHWAY","eco00620:Pyruvate metabolism",15,3.19148936170213,0.00215896562880488,193,51,1571,2.39408716854618,0.167823284411576,0.167823284411576,0.0229845728066909,"Pyruvate metabolism","gene_12","946209","ppsA",3.07359203954561e-06,2.38004907037098,1,5.51235377728258,5.51235377728258,5,5,10,"Pyruvate metabolism
 padj:0.02298 N( -10/ +5/ 51)","Pyruvate metabolism","mrna","Exp","carbonSource","glucose","lactate","kegg"
"2",1,"KEGG_PATHWAY","eco00620:Pyruvate metabolism",15,3.19148936170213,0.00215896562880488,193,51,1571,2.39408716854618,0.167823284411576,0.167823284411576,0.0229845728066909,"Pyruvate metabolism","gene_07","948454","pflD",0.000292634767526185,1.93234722483037,1,3.53367407722721,3.53367407722721,4,5,10,"Pyruvate metabolism
 padj:0.02298 N( -10/ +5/ 51)","Pyruvate metabolism","mrna","Exp","carbonSource","glucose","lactate","kegg"
"3",2,"KEGG_PATHWAY","eco03010:Ribosome",19,4.04255319148936,0.00437799885011295,193,78,1571,1.98279527036004,0.3112981841206,0.170119396612139,0.0461082768431907,"Ribosome","gene_15","946318","rpmG",0.0016481659261591,1.72044437959799,1,2.78299906861713,2.78299906861713,18,18,1,"Ribosome
 padj:0.04611 N( -1/ +18/ 78)","Ribosome","mrna","Exp","carbonSource","glucose","lactate","kegg"
"4",1,"KEGG_PATHWAY","eco00620:Pyruvate metabolism",15,3.19148936170213,0.00215896562880488,193,51,1571,2.39408716854618,0.167823284411576,0.167823284411576,0.0229845728066909,"Pyruvate metabolism","gene_10","948121","lldD",0.00314568000729319,2.14323857872639,1,2.50228545785226,2.50228545785226,3,5,10,"Pyruvate metabolism
 padj:0.02298 N( -10/ +5/ 51)","Pyruvate metabolism","mrna","Exp","carbonSource","glucose","lactate","kegg"
"5",2,"KEGG_PATHWAY","eco03010:Ribosome",19,4.04255319148936,0.00437799885011295,193,78,1571,1.98279527036004,0.3112981841206,0.170119396612139,0.0461082768431907,"Ribosome","gene_07","947801","rpsN",0.00502476574080533,2.28010764708974,1,2.29888418064321,2.29888418064321,17,18,1,"Ribosome
 padj:0.04611 N( -1/ +18/ 78)","Ribosome","mrna","Exp","carbonSource","glucose","lactate","kegg"
"6",2,"KEGG_PATHWAY","eco03010:Ribosome",19,4.04255319148936,0.00437799885011295,193,78,1571,1.98279527036004,0.3112981841206,0.170119396612139,0.0461082768431907,"Ribosome","gene_19","947686","rpsO",0.00609407813356998,2.15268755221774,1,2.21509198188874,2.21509198188874,16,18,1,"Ribosome
 padj:0.04611 N( -1/ +18/ 78)","Ribosome","mrna","Exp","carbonSource","glucose","lactate","kegg"
"7",2,"KEGG_PATHWAY","eco03010:Ribosome",19,4.04255319148936,0.00437799885011295,193,78,1571,1.98279527036004,0.3112981841206,0.170119396612139,0.0461082768431907,"Ribosome","gene_16","948720","rplI",0.00819252617469578,2.00756910629255,1,2.08658216239505,2.08658216239505,15,18,1,"Ribosome
 padj:0.04611 N( -1/ +18/ 78)","Ribosome","mrna","Exp","carbonSource","glucose","lactate","kegg"
"8",2,"KEGG_PATHWAY","eco03010:Ribosome",19,4.04255319148936,0.00437799885011295,193,78,1571,1.98279527036004,0.3112981841206,0.170119396612139,0.0461082768431907,"Ribosome","gene_03","947103","rpsP",0.00979073234231922,2.09652609971829,1,2.00918482195246,2.00918482195246,14,18,1,"Ribosome
 padj:0.04611 N( -1/ +18/ 78)","Ribosome","mrna","Exp","carbonSource","glucose","lactate","kegg"
"9",2,"KEGG_PATHWAY","eco03010:Ribosome",19,4.04255319148936,0.00437799885011295,193,78,1571,1.98279527036004,0.3112981841206,0.170119396612139,0.0461082768431907,"Ribosome","gene_17","948721","rpsR",0.0134219720073162,2.12466762043604,1,1.8721836712775,1.8721836712775,13,18,1,"Ribosome
 padj:0.04611 N( -1/ +18/ 78)","Ribosome","mrna","Exp","carbonSource","glucose","lactate","kegg"
"10",2,"KEGG_PATHWAY","eco03010:Ribosome",19,4.04255319148936,0.00437799885011295,193,78,1571,1.98279527036004,0.3112981841206,0.170119396612139,0.0461082768431907,"Ribosome","gene_14","949000","rpsI",0.0158398524036481,1.89000418316464,1,1.8002488695003,1.8002488695003,12,18,1,"Ribosome
 padj:0.04611 N( -1/ +18/ 78)","Ribosome","mrna","Exp","carbonSource","glucose","lactate","kegg"
