"","X","Category","MF","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_MF","MF_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","MF_Long","pick_data","growthPhase","test_for","base","contrast","df_category"
"1",1,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",18,3.82978723404255,0.000841500808332227,21,56,108,1.6530612244898,0.0257599103833323,0.0257599103833323,0.00720616100236082,"structural molecule activity","gene_14","946318","rpmG",0.0016481659261591,1.72044437959799,1,2.78299906861713,2.78299906861713,18,18,1,"structural molecule activity
 padj:0.00721 N( -1/ +18/ 56)","mrna","Exp","carbonSource","glucose","lactate","mf"
"2",2,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",18,3.82978723404255,0.000841500808332227,21,56,108,1.6530612244898,0.0257599103833323,0.0257599103833323,0.00720616100236082,"structural constituent of ribosome","gene_14","946318","rpmG",0.0016481659261591,1.72044437959799,1,2.78299906861713,2.78299906861713,18,18,1,"structural constituent of ribosome
 padj:0.00721 N( -1/ +18/ 56)","mrna","Exp","carbonSource","glucose","lactate","mf"
"3",1,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",18,3.82978723404255,0.000841500808332227,21,56,108,1.6530612244898,0.0257599103833323,0.0257599103833323,0.00720616100236082,"structural molecule activity","gene_06","947801","rpsN",0.00502476574080533,2.28010764708974,1,2.29888418064321,2.29888418064321,17,18,1,"structural molecule activity
 padj:0.00721 N( -1/ +18/ 56)","mrna","Exp","carbonSource","glucose","lactate","mf"
"4",2,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",18,3.82978723404255,0.000841500808332227,21,56,108,1.6530612244898,0.0257599103833323,0.0257599103833323,0.00720616100236082,"structural constituent of ribosome","gene_06","947801","rpsN",0.00502476574080533,2.28010764708974,1,2.29888418064321,2.29888418064321,17,18,1,"structural constituent of ribosome
 padj:0.00721 N( -1/ +18/ 56)","mrna","Exp","carbonSource","glucose","lactate","mf"
"5",1,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",18,3.82978723404255,0.000841500808332227,21,56,108,1.6530612244898,0.0257599103833323,0.0257599103833323,0.00720616100236082,"structural molecule activity","gene_18","947686","rpsO",0.00609407813356998,2.15268755221774,1,2.21509198188874,2.21509198188874,16,18,1,"structural molecule activity
 padj:0.00721 N( -1/ +18/ 56)","mrna","Exp","carbonSource","glucose","lactate","mf"
"6",2,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",18,3.82978723404255,0.000841500808332227,21,56,108,1.6530612244898,0.0257599103833323,0.0257599103833323,0.00720616100236082,"structural constituent of ribosome","gene_18","947686","rpsO",0.00609407813356998,2.15268755221774,1,2.21509198188874,2.21509198188874,16,18,1,"structural constituent of ribosome
 padj:0.00721 N( -1/ +18/ 56)","mrna","Exp","carbonSource","glucose","lactate","mf"
"7",1,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",18,3.82978723404255,0.000841500808332227,21,56,108,1.6530612244898,0.0257599103833323,0.0257599103833323,0.00720616100236082,"structural molecule activity","gene_15","948720","rplI",0.00819252617469578,2.00756910629255,1,2.08658216239505,2.08658216239505,15,18,1,"structural molecule activity
 padj:0.00721 N( -1/ +18/ 56)","mrna","Exp","carbonSource","glucose","lactate","mf"
"8",2,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",18,3.82978723404255,0.000841500808332227,21,56,108,1.6530612244898,0.0257599103833323,0.0257599103833323,0.00720616100236082,"structural constituent of ribosome","gene_15","948720","rplI",0.00819252617469578,2.00756910629255,1,2.08658216239505,2.08658216239505,15,18,1,"structural constituent of ribosome
 padj:0.00721 N( -1/ +18/ 56)","mrna","Exp","carbonSource","glucose","lactate","mf"
"9",1,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",18,3.82978723404255,0.000841500808332227,21,56,108,1.6530612244898,0.0257599103833323,0.0257599103833323,0.00720616100236082,"structural molecule activity","gene_03","947103","rpsP",0.00979073234231922,2.09652609971829,1,2.00918482195246,2.00918482195246,14,18,1,"structural molecule activity
 padj:0.00721 N( -1/ +18/ 56)","mrna","Exp","carbonSource","glucose","lactate","mf"
"10",2,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",18,3.82978723404255,0.000841500808332227,21,56,108,1.6530612244898,0.0257599103833323,0.0257599103833323,0.00720616100236082,"structural constituent of ribosome","gene_03","947103","rpsP",0.00979073234231922,2.09652609971829,1,2.00918482195246,2.00918482195246,14,18,1,"structural constituent of ribosome
 padj:0.00721 N( -1/ +18/ 56)","mrna","Exp","carbonSource","glucose","lactate","mf"
