"","ID","KEGG_Path","padj_gene","log2","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"1","fumB","eco00020:Citrate cycle (TCA cycle)",0.000586974887602623,1.66451448351892,1,3.23138047866534,0.000134216949482346,26,3.23138047866534,6,6,1,"Citrate cycle (TCA cycle)
 padj:0.00013 N( -1/ +6/ 26)","Citrate cycle (TCA cycle)","protein","Sta","carbonSource","glucoselactate","kegg"
"2","sucC","eco00020:Citrate cycle (TCA cycle)",0.00363749023186284,1.40708873969264,1,2.43919816426137,0.000134216949482346,26,2.43919816426137,5,6,1,"Citrate cycle (TCA cycle)
 padj:0.00013 N( -1/ +6/ 26)","Citrate cycle (TCA cycle)","protein","Sta","carbonSource","glucoselactate","kegg"
"3","sucB","eco00020:Citrate cycle (TCA cycle)",0.0052143691583738,1.51390145573302,1,2.28279822560931,0.000134216949482346,26,2.28279822560931,4,6,1,"Citrate cycle (TCA cycle)
 padj:0.00013 N( -1/ +6/ 26)","Citrate cycle (TCA cycle)","protein","Sta","carbonSource","glucoselactate","kegg"
"4","sdhA","eco00020:Citrate cycle (TCA cycle)",0.00776215779395196,1.56510020225298,1,2.11001753289901,0.000134216949482346,26,2.11001753289901,3,6,1,"Citrate cycle (TCA cycle)
 padj:0.00013 N( -1/ +6/ 26)","Citrate cycle (TCA cycle)","protein","Sta","carbonSource","glucoselactate","kegg"
"5","sdhB","eco00020:Citrate cycle (TCA cycle)",0.0225058213869391,1.44143267909474,1,1.64770513214539,0.000134216949482346,26,1.64770513214539,2,6,1,"Citrate cycle (TCA cycle)
 padj:0.00013 N( -1/ +6/ 26)","Citrate cycle (TCA cycle)","protein","Sta","carbonSource","glucoselactate","kegg"
"6","frdA","eco00020:Citrate cycle (TCA cycle)",0.0251940964398442,1.75186859787547,1,1.59870121255038,0.000134216949482346,26,1.59870121255038,1,6,1,"Citrate cycle (TCA cycle)
 padj:0.00013 N( -1/ +6/ 26)","Citrate cycle (TCA cycle)","protein","Sta","carbonSource","glucoselactate","kegg"
"7","sdhA","eco00190:Oxidative phosphorylation",0.00776215779395196,1.56510020225298,1,2.11001753289901,0.000771529685162808,41,2.11001753289901,5,5,1,"Oxidative phosphorylation
 padj:0.00077 N( -1/ +5/ 41)","Oxidative phosphorylation","protein","Sta","carbonSource","glucoselactate","kegg"
"8","nuoB","eco00190:Oxidative phosphorylation",0.0180967914658061,1.16896663568831,1,1.74239841807094,0.000771529685162808,41,1.74239841807094,4,5,1,"Oxidative phosphorylation
 padj:0.00077 N( -1/ +5/ 41)","Oxidative phosphorylation","protein","Sta","carbonSource","glucoselactate","kegg"
"9","sdhB","eco00190:Oxidative phosphorylation",0.0225058213869391,1.44143267909474,1,1.64770513214539,0.000771529685162808,41,1.64770513214539,3,5,1,"Oxidative phosphorylation
 padj:0.00077 N( -1/ +5/ 41)","Oxidative phosphorylation","protein","Sta","carbonSource","glucoselactate","kegg"
"10","frdA","eco00190:Oxidative phosphorylation",0.0251940964398442,1.75186859787547,1,1.59870121255038,0.000771529685162808,41,1.59870121255038,2,5,1,"Oxidative phosphorylation
 padj:0.00077 N( -1/ +5/ 41)","Oxidative phosphorylation","protein","Sta","carbonSource","glucoselactate","kegg"
"11","nuoI","eco00190:Oxidative phosphorylation",0.0310706280181999,1.44893221684078,1,1.50764996843533,0.000771529685162808,41,1.50764996843533,1,5,1,"Oxidative phosphorylation
 padj:0.00077 N( -1/ +5/ 41)","Oxidative phosphorylation","protein","Sta","carbonSource","glucoselactate","kegg"
"12","ndh","eco00190:Oxidative phosphorylation",0.0203359884455387,-1.80770806137821,-1,-1.69173471354657,0.000771529685162808,41,1.69173471354657,-1,5,1,"Oxidative phosphorylation
 padj:0.00077 N( -1/ +5/ 41)","Oxidative phosphorylation","protein","Sta","carbonSource","glucoselactate","kegg"
"13","glpQ","eco00564:Glycerophospholipid metabolism",1.33925039256515e-10,3.32067299737137,1,9.87313821765336,0.0327365410620668,26,9.87313821765336,4,4,1,"Glycerophospholipid metabolism
 padj:0.03274 N( -1/ +4/ 26)","Glycerophospholipid metabolism","protein","Sta","carbonSource","glucoselactate","kegg"
"14","glpB","eco00564:Glycerophospholipid metabolism",4.73544577853219e-05,4.08254311258679,1,4.32463913175173,0.0327365410620668,26,4.32463913175173,3,4,1,"Glycerophospholipid metabolism
 padj:0.03274 N( -1/ +4/ 26)","Glycerophospholipid metabolism","protein","Sta","carbonSource","glucoselactate","kegg"
"15","glpA","eco00564:Glycerophospholipid metabolism",0.0039792272083927,2.59091786530592,1,2.4002012625289,0.0327365410620668,26,2.4002012625289,2,4,1,"Glycerophospholipid metabolism
 padj:0.03274 N( -1/ +4/ 26)","Glycerophospholipid metabolism","protein","Sta","carbonSource","glucoselactate","kegg"
