"","ID","KEGG_Path","padj_gene","log2","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"1","glpX","eco00010:Glycolysis / Gluconeogenesis",4.73093683122236e-07,1.8526424891416,1,6.32505285073281,0.00997490939573387,32,6.32505285073281,1,1,4,"Glycolysis / Gluconeogenesis
 padj:0.00997 N( -4/ +1/ 32)","Glycolysis / Gluconeogenesis","mrna","Exp","carbonSource","glucoselactate","kegg"
"2","pykF","eco00010:Glycolysis / Gluconeogenesis",0.0449746104161563,-1.54397264722536,-1,-1.34703258995787,0.00997490939573387,32,1.34703258995787,-1,1,4,"Glycolysis / Gluconeogenesis
 padj:0.00997 N( -4/ +1/ 32)","Glycolysis / Gluconeogenesis","mrna","Exp","carbonSource","glucoselactate","kegg"
"3","ptsG","eco00010:Glycolysis / Gluconeogenesis",0.0402615467541624,-1.61163379236938,-1,-1.39510954455184,0.00997490939573387,32,1.39510954455184,-2,1,4,"Glycolysis / Gluconeogenesis
 padj:0.00997 N( -4/ +1/ 32)","Glycolysis / Gluconeogenesis","mrna","Exp","carbonSource","glucoselactate","kegg"
"4","gpmA","eco00010:Glycolysis / Gluconeogenesis",0.000550715867879953,-1.3370410913453,-1,-3.25907240992979,0.00997490939573387,32,3.25907240992979,-3,1,4,"Glycolysis / Gluconeogenesis
 padj:0.00997 N( -4/ +1/ 32)","Glycolysis / Gluconeogenesis","mrna","Exp","carbonSource","glucoselactate","kegg"
"5","adhE","eco00010:Glycolysis / Gluconeogenesis",2.25648280876005e-05,-2.65805451931194,-1,-4.64656797084718,0.00997490939573387,32,4.64656797084718,-4,1,4,"Glycolysis / Gluconeogenesis
 padj:0.00997 N( -4/ +1/ 32)","Glycolysis / Gluconeogenesis","mrna","Exp","carbonSource","glucoselactate","kegg"
"6","glpX","eco00051:Fructose and mannose metabolism",4.73093683122236e-07,1.8526424891416,1,6.32505285073281,0.00997490939573387,35,6.32505285073281,1,1,4,"Fructose and mannose metabolism
 padj:0.00997 N( -4/ +1/ 35)","Fructose and mannose metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
"7","fruA","eco00051:Fructose and mannose metabolism",0.00469165728366673,-2.4936941437475,-1,-2.32867371975525,0.00997490939573387,35,2.32867371975525,-1,1,4,"Fructose and mannose metabolism
 padj:0.00997 N( -4/ +1/ 35)","Fructose and mannose metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
"8","manY","eco00051:Fructose and mannose metabolism",0.00034471564168407,-2.46691840148191,-1,-3.46253900976595,0.00997490939573387,35,3.46253900976595,-2,1,4,"Fructose and mannose metabolism
 padj:0.00997 N( -4/ +1/ 35)","Fructose and mannose metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
"9","manZ","eco00051:Fructose and mannose metabolism",0.000120274760742071,-2.39412248106622,-1,-3.91982549834975,0.00997490939573387,35,3.91982549834975,-3,1,4,"Fructose and mannose metabolism
 padj:0.00997 N( -4/ +1/ 35)","Fructose and mannose metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
"10","manX","eco00051:Fructose and mannose metabolism",1.41991785296679e-05,-2.43074153902398,-1,-4.84773678028962,0.00997490939573387,35,4.84773678028962,-4,1,4,"Fructose and mannose metabolism
 padj:0.00997 N( -4/ +1/ 35)","Fructose and mannose metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
"11","putA","eco00330:Arginine and proline metabolism",0.0208719047107058,-1.82414122388321,-1,-1.68043791664591,0.0159806057671488,35,1.68043791664591,-1,0,5,"Arginine and proline metabolism
 padj:0.01598 N( -5/ +0/ 35)","Arginine and proline metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
"12","astB","eco00330:Arginine and proline metabolism",0.012656470613327,-2.54319262222588,-1,-1.89768738490747,0.0159806057671488,35,1.89768738490747,-2,0,5,"Arginine and proline metabolism
 padj:0.01598 N( -5/ +0/ 35)","Arginine and proline metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
"13","astC","eco00330:Arginine and proline metabolism",0.012601723049538,-2.60727310086184,-1,-1.89957006918836,0.0159806057671488,35,1.89957006918836,-3,0,5,"Arginine and proline metabolism
 padj:0.01598 N( -5/ +0/ 35)","Arginine and proline metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
"14","astA","eco00330:Arginine and proline metabolism",0.0117760876581706,-2.67371556831445,-1,-1.92899897021802,0.0159806057671488,35,1.92899897021802,-4,0,5,"Arginine and proline metabolism
 padj:0.01598 N( -5/ +0/ 35)","Arginine and proline metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
"15","astD","eco00330:Arginine and proline metabolism",0.00919829782408604,-2.7479408099036,-1,-2.0362925328721,0.0159806057671488,35,2.0362925328721,-5,0,5,"Arginine and proline metabolism
 padj:0.01598 N( -5/ +0/ 35)","Arginine and proline metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
"16","ptsG","eco00520:Amino sugar and nucleotide sugar metabolism",0.0402615467541624,-1.61163379236938,-1,-1.39510954455184,0.0174274098894505,33,1.39510954455184,-1,0,5,"Amino sugar and nucleotide sugar metabolism
 padj:0.01743 N( -5/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
"17","nagA","eco00520:Amino sugar and nucleotide sugar metabolism",0.0154835375711276,-1.18668055687292,-1,-1.81012980772937,0.0174274098894505,33,1.81012980772937,-2,0,5,"Amino sugar and nucleotide sugar metabolism
 padj:0.01743 N( -5/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
"18","manY","eco00520:Amino sugar and nucleotide sugar metabolism",0.00034471564168407,-2.46691840148191,-1,-3.46253900976595,0.0174274098894505,33,3.46253900976595,-3,0,5,"Amino sugar and nucleotide sugar metabolism
 padj:0.01743 N( -5/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
"19","manZ","eco00520:Amino sugar and nucleotide sugar metabolism",0.000120274760742071,-2.39412248106622,-1,-3.91982549834975,0.0174274098894505,33,3.91982549834975,-4,0,5,"Amino sugar and nucleotide sugar metabolism
 padj:0.01743 N( -5/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Exp","carbonSource","glucoselactate","kegg"
