"","X","Category","KEGG_Path","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_KEGG_Path","KEGG_Path_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","base","contrast","df_category"
"1",1,"KEGG_PATHWAY","eco00020:Citrate cycle (TCA cycle)",10,3.34448160535117,0.000238816344968403,142,26,1575,4.26598049837486,0.0182229712338156,0.0182229712338156,0.00251678188249782,"Citrate cycle (TCA cycle)","gene_03","948642","fumB",9.20864194480283e-05,2.15039981738241,1,4.03580441316542,4.03580441316542,10,10,1,"Citrate cycle (TCA cycle) padj:0.00252 N( -1/ +10/ 26)","Citrate cycle (TCA cycle)","protein","Sta","carbonSource","glucose","lactate","kegg"
"2",3,"KEGG_PATHWAY","eco00620:Pyruvate metabolism",13,4.34782608695652,0.00123202693951962,142,51,1575,2.82725766362883,0.0905584609100386,0.0311461658199376,0.0129224046340468,"Pyruvate metabolism","gene_03","948642","fumB",9.20864194480283e-05,2.15039981738241,1,4.03580441316542,4.03580441316542,13,13,1,"Pyruvate metabolism padj:0.01292 N( -1/ +13/ 51)","Pyruvate metabolism","protein","Sta","carbonSource","glucose","lactate","kegg"
"3",3,"KEGG_PATHWAY","eco00620:Pyruvate metabolism",13,4.34782608695652,0.00123202693951962,142,51,1575,2.82725766362883,0.0905584609100386,0.0311461658199376,0.0129224046340468,"Pyruvate metabolism","gene_05","946947","maeB",0.000554182148237389,1.9941537665826,1,3.25634746817281,3.25634746817281,12,13,1,"Pyruvate metabolism padj:0.01292 N( -1/ +13/ 51)","Pyruvate metabolism","protein","Sta","carbonSource","glucose","lactate","kegg"
"4",3,"KEGG_PATHWAY","eco00620:Pyruvate metabolism",13,4.34782608695652,0.00123202693951962,142,51,1575,2.82725766362883,0.0905584609100386,0.0311461658199376,0.0129224046340468,"Pyruvate metabolism","gene_07","948121","lldD",0.0005653587967612,3.45637184620227,1,3.24767584599029,3.24767584599029,11,13,1,"Pyruvate metabolism padj:0.01292 N( -1/ +13/ 51)","Pyruvate metabolism","protein","Sta","carbonSource","glucose","lactate","kegg"
"5",1,"KEGG_PATHWAY","eco00020:Citrate cycle (TCA cycle)",10,3.34448160535117,0.000238816344968403,142,26,1575,4.26598049837486,0.0182229712338156,0.0182229712338156,0.00251678188249782,"Citrate cycle (TCA cycle)","gene_09","948667","frdA",0.000699739941981095,2.24767166167356,1,3.15506333533912,3.15506333533912,9,10,1,"Citrate cycle (TCA cycle) padj:0.00252 N( -1/ +10/ 26)","Citrate cycle (TCA cycle)","protein","Sta","carbonSource","glucose","lactate","kegg"
"6",3,"KEGG_PATHWAY","eco00620:Pyruvate metabolism",13,4.34782608695652,0.00123202693951962,142,51,1575,2.82725766362883,0.0905584609100386,0.0311461658199376,0.0129224046340468,"Pyruvate metabolism","gene_11","948667","frdA",0.000699739941981095,2.24767166167356,1,3.15506333533912,3.15506333533912,10,13,1,"Pyruvate metabolism padj:0.01292 N( -1/ +13/ 51)","Pyruvate metabolism","protein","Sta","carbonSource","glucose","lactate","kegg"
"7",3,"KEGG_PATHWAY","eco00620:Pyruvate metabolism",13,4.34782608695652,0.00123202693951962,142,51,1575,2.82725766362883,0.0905584609100386,0.0311461658199376,0.0129224046340468,"Pyruvate metabolism","gene_04","948454","pflD",0.000760318046722431,3.21984457361284,1,3.11900470108374,3.11900470108374,9,13,1,"Pyruvate metabolism padj:0.01292 N( -1/ +13/ 51)","Pyruvate metabolism","protein","Sta","carbonSource","glucose","lactate","kegg"
"8",3,"KEGG_PATHWAY","eco00620:Pyruvate metabolism",13,4.34782608695652,0.00123202693951962,142,51,1575,2.82725766362883,0.0905584609100386,0.0311461658199376,0.0129224046340468,"Pyruvate metabolism","gene_10","946209","ppsA",0.00129042715546667,2.01010854276495,1,2.88926650632489,2.88926650632489,8,13,1,"Pyruvate metabolism padj:0.01292 N( -1/ +13/ 51)","Pyruvate metabolism","protein","Sta","carbonSource","glucose","lactate","kegg"
"9",1,"KEGG_PATHWAY","eco00020:Citrate cycle (TCA cycle)",10,3.34448160535117,0.000238816344968403,142,26,1575,4.26598049837486,0.0182229712338156,0.0182229712338156,0.00251678188249782,"Citrate cycle (TCA cycle)","gene_05","945402","sdhA",0.00139617953464567,2.02213378638756,1,2.85505873221961,2.85505873221961,8,10,1,"Citrate cycle (TCA cycle) padj:0.00252 N( -1/ +10/ 26)","Citrate cycle (TCA cycle)","protein","Sta","carbonSource","glucose","lactate","kegg"
"10",3,"KEGG_PATHWAY","eco00620:Pyruvate metabolism",13,4.34782608695652,0.00123202693951962,142,51,1575,2.82725766362883,0.0905584609100386,0.0311461658199376,0.0129224046340468,"Pyruvate metabolism","gene_01","948104","aldB",0.00218457107088115,1.73423821602188,1,2.66063382177637,2.66063382177637,7,13,1,"Pyruvate metabolism padj:0.01292 N( -1/ +13/ 51)","Pyruvate metabolism","protein","Sta","carbonSource","glucose","lactate","kegg"
"11",1,"KEGG_PATHWAY","eco00020:Citrate cycle (TCA cycle)",10,3.34448160535117,0.000238816344968403,142,26,1575,4.26598049837486,0.0182229712338156,0.0182229712338156,0.00251678188249782,"Citrate cycle (TCA cycle)","gene_06","945300","sdhB",0.00239600570634725,1.83330629599612,1,2.62051215196212,2.62051215196212,7,10,1,"Citrate cycle (TCA cycle) padj:0.00252 N( -1/ +10/ 26)","Citrate cycle (TCA cycle)","protein","Sta","carbonSource","glucose","lactate","kegg"
"12",1,"KEGG_PATHWAY","eco00020:Citrate cycle (TCA cycle)",10,3.34448160535117,0.000238816344968403,142,26,1575,4.26598049837486,0.0182229712338156,0.0182229712338156,0.00251678188249782,"Citrate cycle (TCA cycle)","gene_08","945307","sucB",0.00586790768122723,1.69555710853876,1,2.23151672745469,2.23151672745469,6,10,1,"Citrate cycle (TCA cycle) padj:0.00252 N( -1/ +10/ 26)","Citrate cycle (TCA cycle)","protein","Sta","carbonSource","glucose","lactate","kegg"
