"","X","Category","KEGG_Path","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_KEGG_Path","KEGG_Path_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","base","contrast","df_category"
"1",1,"KEGG_PATHWAY","eco02040:Flagellar assembly",15,13.1578947368421,2.56582950491956e-13,50,36,1575,13.125,7.44060368873534e-12,7.44060368873534e-12,2.16637818795107e-12,"Flagellar assembly","gene_07","947534","flgI",0.00128046994454969,-1.93579667706846,-1,-2.8926306109241,2.8926306109241,-1,0,15,"Flagellar assembly padj:0.00000 N( -15/ +0/ 36)","Flagellar assembly","mrna","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2",1,"KEGG_PATHWAY","eco02040:Flagellar assembly",15,13.1578947368421,2.56582950491956e-13,50,36,1575,13.125,7.44060368873534e-12,7.44060368873534e-12,2.16637818795107e-12,"Flagellar assembly","gene_03","945646","flgL",0.000630157839565529,-1.99595644469527,-1,-3.20055065647231,3.20055065647231,-2,0,15,"Flagellar assembly padj:0.00000 N( -15/ +0/ 36)","Flagellar assembly","mrna","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"3",1,"KEGG_PATHWAY","eco02040:Flagellar assembly",15,13.1578947368421,2.56582950491956e-13,50,36,1575,13.125,7.44060368873534e-12,7.44060368873534e-12,2.16637818795107e-12,"Flagellar assembly","gene_12","945648","flgK",0.000267730121878737,-2.0859468018881,-1,-3.57230276430134,3.57230276430134,-3,0,15,"Flagellar assembly padj:0.00000 N( -15/ +0/ 36)","Flagellar assembly","mrna","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"4",1,"KEGG_PATHWAY","eco02040:Flagellar assembly",15,13.1578947368421,2.56582950491956e-13,50,36,1575,13.125,7.44060368873534e-12,7.44060368873534e-12,2.16637818795107e-12,"Flagellar assembly","gene_14","945639","flgF",3.10589816033765e-06,-2.24181645611725,-1,-5.50781278850717,5.50781278850717,-4,0,15,"Flagellar assembly padj:0.00000 N( -15/ +0/ 36)","Flagellar assembly","mrna","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"5",1,"KEGG_PATHWAY","eco02040:Flagellar assembly",15,13.1578947368421,2.56582950491956e-13,50,36,1575,13.125,7.44060368873534e-12,7.44060368873534e-12,2.16637818795107e-12,"Flagellar assembly","gene_11","946996","flgH",1.39185089887811e-06,-2.28005556038396,-1,-5.85640728574752,5.85640728574752,-5,0,15,"Flagellar assembly padj:0.00000 N( -15/ +0/ 36)","Flagellar assembly","mrna","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"6",1,"KEGG_PATHWAY","eco02040:Flagellar assembly",15,13.1578947368421,2.56582950491956e-13,50,36,1575,13.125,7.44060368873534e-12,7.44060368873534e-12,2.16637818795107e-12,"Flagellar assembly","gene_13","946390","flhA",1.07708654677626e-06,-2.2978569850433,-1,-5.96774939858018,5.96774939858018,-6,0,15,"Flagellar assembly padj:0.00000 N( -15/ +0/ 36)","Flagellar assembly","mrna","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"7",1,"KEGG_PATHWAY","eco02040:Flagellar assembly",15,13.1578947368421,2.56582950491956e-13,50,36,1575,13.125,7.44060368873534e-12,7.44060368873534e-12,2.16637818795107e-12,"Flagellar assembly","gene_04","945647","flgG",4.64251425828352e-07,-2.31114326085613,-1,-6.3332467537628,6.3332467537628,-7,0,15,"Flagellar assembly padj:0.00000 N( -15/ +0/ 36)","Flagellar assembly","mrna","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"8",1,"KEGG_PATHWAY","eco02040:Flagellar assembly",15,13.1578947368421,2.56582950491956e-13,50,36,1575,13.125,7.44060368873534e-12,7.44060368873534e-12,2.16637818795107e-12,"Flagellar assembly","gene_08","945678","flgB",2.61027918851241e-07,-2.25308744802443,-1,-6.58331303919588,6.58331303919588,-8,0,15,"Flagellar assembly padj:0.00000 N( -15/ +0/ 36)","Flagellar assembly","mrna","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"9",1,"KEGG_PATHWAY","eco02040:Flagellar assembly",15,13.1578947368421,2.56582950491956e-13,50,36,1575,13.125,7.44060368873534e-12,7.44060368873534e-12,2.16637818795107e-12,"Flagellar assembly","gene_05","945634","flgN",2.44963832581492e-07,-2.12473677274352,-1,-6.61089803183861,6.61089803183861,-9,0,15,"Flagellar assembly padj:0.00000 N( -15/ +0/ 36)","Flagellar assembly","mrna","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"10",1,"KEGG_PATHWAY","eco02040:Flagellar assembly",15,13.1578947368421,2.56582950491956e-13,50,36,1575,13.125,7.44060368873534e-12,7.44060368873534e-12,2.16637818795107e-12,"Flagellar assembly","gene_02","945636","flgE",8.52617779741807e-08,-2.33054696469045,-1,-7.06924561519904,7.06924561519904,-10,0,15,"Flagellar assembly padj:0.00000 N( -15/ +0/ 36)","Flagellar assembly","mrna","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"11",1,"KEGG_PATHWAY","eco02040:Flagellar assembly",15,13.1578947368421,2.56582950491956e-13,50,36,1575,13.125,7.44060368873534e-12,7.44060368873534e-12,2.16637818795107e-12,"Flagellar assembly","gene_10","945813","flgD",1.12321888659118e-08,-2.33112255746109,-1,-7.94953560262046,7.94953560262046,-11,0,15,"Flagellar assembly padj:0.00000 N( -15/ +0/ 36)","Flagellar assembly","mrna","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"12",1,"KEGG_PATHWAY","eco02040:Flagellar assembly",15,13.1578947368421,2.56582950491956e-13,50,36,1575,13.125,7.44060368873534e-12,7.44060368873534e-12,2.16637818795107e-12,"Flagellar assembly","gene_15","946300","flgA",9.91957047027393e-09,-2.25782263704669,-1,-8.00350713292934,8.00350713292934,-12,0,15,"Flagellar assembly padj:0.00000 N( -15/ +0/ 36)","Flagellar assembly","mrna","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"13",1,"KEGG_PATHWAY","eco02040:Flagellar assembly",15,13.1578947368421,2.56582950491956e-13,50,36,1575,13.125,7.44060368873534e-12,7.44060368873534e-12,2.16637818795107e-12,"Flagellar assembly","gene_01","946687","flgC",9.57142210067865e-09,-2.41688302302288,-1,-8.01902353091766,8.01902353091766,-13,0,15,"Flagellar assembly padj:0.00000 N( -15/ +0/ 36)","Flagellar assembly","mrna","Exp","Na_mM_Levels","baseNa","highNa","kegg"
