,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,contrast,base
1,ECB_00001,78.506136702022,-0.731873328070047,0.376754728083229,-1.94257237803892,0.0520678470125484,0.23360921734507,thrL,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
2,ECB_00002,408.139694282282,-0.370267035825415,0.389808073593083,-0.949870105081338,0.342178258650223,0.618057177626561,thrA,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
3,ECB_00003,172.687704835938,-0.0582536222449323,0.374662930857909,-0.155482748484197,0.87644075326204,0.944552077054401,thrB,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
4,ECB_00004,197.869346301947,-0.329658362840381,0.390130463311015,-0.84499518454055,0.398113527667566,0.668698347467092,thrC,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
5,ECB_00005,20.1889442996216,-0.665906177038537,0.369227726813773,-1.80351075685711,0.0713080376242595,0.274806059642298,yaaX,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
6,ECB_00006,6.9772608121277,-0.370972655024052,0.350115565136926,-1.05957201553998,0.289339350429906,0.56317417255157,yaaA,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
7,ECB_00007,1.04997416712263,-0.450385508816332,0.442417149928771,-1.01801096293135,0.308672746176252,NA,yaaJ,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
8,ECB_00008,334.664753625052,-0.0447689165564581,0.217154270346778,-0.206161806005314,0.836664521339092,0.921693923837186,talB,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
9,ECB_00009,27.111669576119,0.0254673052513074,0.269756415830791,0.0944085247161726,0.924784644308814,0.966979340860055,mogA,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
10,ECB_00010,9.47533537552819,-1.18679185612755,0.354334382573509,-3.34935562139908,0.000809997583982703,0.0210724952856275,yaaH,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
11,ECB_00013,0.118776045414841,0.244176005215257,0.510533013425225,0.47827662226396,0.632453333105825,NA,yaaI,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
12,ECB_00014,523.033174361552,-0.257052428021603,0.320242227286402,-0.802681239759533,0.422158998900853,0.687377687988311,dnaK,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
13,ECB_00015,38.887081929789,-0.839761309910861,0.352466739847446,-2.38252639177905,0.0171942994429869,0.126267109257471,dnaJ,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
14,ECB_00016,14.2063622074488,-0.45319418676856,0.366042699460628,-1.23809104084401,0.215682305489782,0.492401236206605,insL-1,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
15,ECB_00017,2.5724327537675,-0.467654058984888,0.423865063969643,-1.10330880918835,0.269893082368422,0.543109640653338,mokC,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
16,ECB_00018,42.6411737966905,-0.886480282004918,0.261905654708496,-3.38473135676121,0.000712479478948625,0.0197610010855503,nhaA,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
17,ECB_00019,6.81127466441053,-0.530299434696391,0.357696013275885,-1.48254220067971,0.138196083453507,0.38443906878886,nhaR,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
18,ECB_00020,0.273315432652161,-0.14360476383754,0.482854495809582,-0.297407946045452,0.766155077930761,NA,ECB_00020,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
19,ECB_00021,0.142986829175289,0.158420888120579,0.513597700594785,0.308453265926066,0.757737456040257,NA,ECB_00021,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
20,ECB_00022,0.123474505798685,0.268402215771542,0.497732671579131,0.539249744084501,0.589714540697656,NA,ECB_00022,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
21,ECB_00023,0.662668974924224,-0.481191809127024,0.461996370676071,-1.04154889447046,0.297620873135593,NA,insA-1,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
22,ECB_00024,4.45590049616533,-0.169118201921288,0.390790125904468,-0.432759659753098,0.665189382771385,0.845276625740541,insB-1,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
23,ECB_00025,0.0769158846712836,0.149394382583686,0.459519551188327,0.325109959298465,0.745097851622127,NA,ECB_00025,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
24,ECB_00026,1.99487839583483,-1.02382417177053,0.455083645776488,-2.24974942798401,0.0244648559316971,0.154913314163727,ECB_00026,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
25,ECB_00027,337.15854717512,-1.04637673895168,0.405312881694628,-2.58165182062987,0.00983287314742904,0.0906569293482744,rpsT,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
26,ECB_00028,0.954748746781097,0.173225018770502,0.437547748332588,0.395899691932207,0.692179028336464,NA,yaaY,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
27,ECB_00029,45.9644201827385,-0.283332631816667,0.334687182459684,-0.846559553713405,0.397240666183603,0.66824043895347,ribF,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
28,ECB_00030,371.886390810594,-0.642869478736655,0.371686245138282,-1.72960255362015,0.0837013094990894,0.300488847111245,ileS,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
29,ECB_00031,88.3399951265423,-0.498515761436229,0.345031883973367,-1.44483969335051,0.148502918860427,0.401079184679589,lspA,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
30,ECB_00032,12.3976196297131,-1.05894313278114,0.409897074532465,-2.58343666880029,0.009782142478175,0.0905857132836478,fkpB,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
31,ECB_00033,57.5174962405624,-0.694014819441683,0.379323612556412,-1.82961143590414,0.0673080624706967,0.266689324264059,ispH,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
32,ECB_00034,11.2815910301609,0.23170918887536,0.366594853846457,0.632057942014669,0.527349016241132,0.761524655122736,rihC,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
33,ECB_00035,29.2111097159719,-0.17741096243229,0.347688202076576,-0.510258793288639,0.609870167386871,0.816078262260901,dapB,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
34,ECB_00036,86.9217336137612,-1.80283642845629,0.424997037447812,-4.24199763669569,2.21539025502883e-05,0.00195653939365177,carA,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
35,ECB_00037,392.730233830317,-1.14441506207995,0.419860493302303,-2.7257031331499,0.00641646802874687,0.0705070684272201,carB,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
36,ECB_00038,2.92958225756545,-0.468446619731038,0.4269146580857,-1.09728399074318,0.272517266989901,0.545499248494648,caiF,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
37,ECB_00039,0.982525370013903,-0.133505940110953,0.438387258608017,-0.304538823812686,0.760717419312325,NA,caiE,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
38,ECB_00040,0.409772728517936,-0.276224881177293,0.467718490996964,-0.590579347394427,0.554802306115827,NA,caiD,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
39,ECB_00041,0.792832274120119,-0.282764861347029,0.458371610868481,-0.6168899963313,0.537307285576044,NA,caiC,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
40,ECB_00043,8.5879078855209,-1.02010950402377,0.348509913063419,-2.92706022350113,0.00342182613948438,0.0472353104275793,caiA,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
41,ECB_00044,4.65314166267004,0.0352852482175884,0.454927370096086,0.0775623770672135,0.938176170936711,0.972966387411496,caiT,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
42,ECB_00045,1.11665635547601,-0.0206521372297093,0.458297352125503,-0.0450627461274394,0.964057295524344,NA,fixA,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
43,ECB_00046,0.424651411713867,0.0424844136137698,0.461328724952003,0.0920914118629615,0.926625411797686,NA,fixB,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
44,ECB_00047,0.2782825076966,0.299035510764508,0.474670019133406,0.629986092887117,0.528703683221693,NA,fixC,1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
45,ECB_00048,0.218599678054418,-0.0330261220961059,0.491648413787791,-0.0671742675658482,0.946442970349659,NA,fixX,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
46,ECB_00049,0.561029586524203,-0.0522119433035948,0.461063036710765,-0.113242526826865,0.909838280959254,NA,yaaU,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
47,ECB_00050,1.99693632436053,-0.322532860435871,0.442701804329146,-0.728555558802445,0.466273571597349,0.716489975403253,yabF,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
48,ECB_00051,8.25618465234223,-0.290718101806532,0.318878340630524,-0.91168970972343,0.361932082461969,0.637608435035364,kefC,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
49,ECB_00052,15.5393556112531,-0.589977134387047,0.357813339371747,-1.64884052512669,0.0991803102268722,0.322704532826059,folA,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
50,ECB_00053,11.9961411498934,-0.611666581091846,0.390915668562535,-1.56470213471118,0.117652767725423,0.353168773243757,apaH,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
51,ECB_00054,5.9656602285567,-0.65204888491903,0.381660857150246,-1.70845103107428,0.0875526852598629,0.30525311004554,apaG,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
52,ECB_00055,28.476892926995,-1.0063659017713,0.359821083717249,-2.79685084424377,0.00516033500232226,0.0611859738654818,ksgA,-1,mrna,Exp,Mg_mM_Levels,lowMg,baseMg
