Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0046872~metal ion binding	35	18.229166666666664	6.959844902782865E-4	MIAA, PPX, YHGG, CRR, ISPG, PPHA, YHDH, YQCA, TRKH, METK, SPEA, SDAA, PPA, YDBK, SLYD, CYSJ, POXB, ISCA, PYKF, GALU, GCL, GLTS, RPME, CLPX, MAP, ARAA, OTSA, ZRAP, DKSA, RIBB, XYLA	126	2793	17785	1.7688069379798703	0.17252277070520905	0.17252277070520905	0.9122712795291643
GOTERM_MF_FAT	GO:0043169~cation binding	35	18.229166666666664	0.0011763871840532129	MIAA, PPX, YHGG, CRR, ISPG, PPHA, YHDH, YQCA, TRKH, METK, SPEA, SDAA, PPA, YDBK, SLYD, CYSJ, POXB, ISCA, PYKF, GALU, GCL, GLTS, RPME, CLPX, MAP, ARAA, OTSA, ZRAP, DKSA, RIBB, XYLA	126	2876	17785	1.7177600061814249	0.27397125436504677	0.14792679561263444	1.5374730120724767
GOTERM_MF_FAT	GO:0043167~ion binding	35	18.229166666666664	0.001289186576556679	MIAA, PPX, YHGG, CRR, ISPG, PPHA, YHDH, YQCA, TRKH, METK, SPEA, SDAA, PPA, YDBK, SLYD, CYSJ, POXB, ISCA, PYKF, GALU, GCL, GLTS, RPME, CLPX, MAP, ARAA, OTSA, ZRAP, DKSA, RIBB, XYLA	126	2891	17785	1.7088473807602136	0.29593526614485066	0.11038069816761309	1.6837420793551328
GOTERM_MF_FAT	GO:0031420~alkali metal ion binding	5	2.604166666666667	0.002908951229573655	OTSA, TRKH, METK, PYKF, GLTS	126	84	17785	8.401832955404384	0.5472376037804607	0.1797096784301253	3.762100251067746
GOTERM_MF_FAT	GO:0005198~structural molecule activity	6	3.125	0.004046472792266538	FLGL, OMPA, RPLL, ISCA, RPSO, RPME	126	149	17785	5.683924576542025	0.6680840421716626	0.19794227406948384	5.197331601221666
GOTERM_MF_FAT	GO:0016646~oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	4	2.083333333333333	0.0052221157014558815	FOLA, CYSJ, METF, ACPD	126	50	17785	11.292063492063491	0.7592839414433904	0.21128970330776775	6.659857279776138
GOTERM_MF_FAT	GO:0000287~magnesium ion binding	11	5.729166666666666	0.005951266381928348	METK, MIAA, PPX, POXB, SPEA, PYKF, GALU, GCL, RIBB, PPA, XYLA	126	557	17785	2.78753811518623	0.8028085987530373	0.20700634856918376	7.5564319225763565
GOTERM_MF_FAT	GO:0016645~oxidoreductase activity, acting on the CH-NH group of donors	4	2.083333333333333	0.006814598483017796	FOLA, CYSJ, METF, ACPD	126	55	17785	10.265512265512264	0.8443141832396226	0.20744185925786685	8.607706562550089
GOTERM_MF_FAT	GO:0030955~potassium ion binding	4	2.083333333333333	0.009068336379033192	OTSA, TRKH, METK, PYKF	126	61	17785	9.255789747593026	0.9160756510708942	0.24066748346663425	11.30023507292275
GOTERM_MF_FAT	GO:0050662~coenzyme binding	14	7.291666666666667	0.012799019997518602	LDHA, CYSJ, POXB, GCL, YRAR, FADE, YQCA, GPSA, FOLA, YGBJ, ACPD, YEEZ, YDBK, UBIF	126	921	17785	2.1456146700446372	0.9699172755123162	0.29557993739343624	15.596696288609191
GOTERM_MF_FAT	GO:0048037~cofactor binding	18	9.375	0.023809604718803532	CYSK, LDHA, CYSJ, POXB, ARGD, GCL, YRAR, FADE, YQCA, GPSA, FOLA, YGBJ, GCD, ACPD, YEEZ, HEML, YDBK, UBIF	126	1440	17785	1.7643849206349205	0.9985763860048972	0.4489164122436199	27.18165147759103
GOTERM_MF_FAT	GO:0046914~transition metal ion binding	23	11.979166666666668	0.0317194192658239	CYSJ, YHGG, ISCA, CRR, PPHA, ISPG, RPME, CLPX, MAP, YHDH, YQCA, ARAA, METK, ZRAP, DKSA, SDAA, RIBB, YDBK, SLYD	126	2075	17785	1.5645630139606042	0.9998442843079782	0.5183912540908531	34.576895973420655
GOTERM_MF_FAT	GO:0008270~zinc ion binding	11	5.729166666666666	0.03897283626505969	ZRAP, CRR, DKSA, RPME, SLYD, CLPX, YHDH	126	751	17785	2.0674550335003063	0.9999798581006757	0.5647117386617102	40.74214717099681
GOTERM_MF_FAT	GO:0030976~thiamin pyrophosphate binding	3	1.5625	0.04996875402919958	POXB, GCL, YDBK	126	51	17785	8.302987861811392	0.9999991195476309	0.6306152255282823	49.071702155470945
GOTERM_MF_FAT	GO:0050897~cobalt ion binding	3	1.5625	0.06277918163314247	METK, SLYD, MAP	126	58	17785	7.300903119868637	0.9999999780717419	0.6913969062587643	57.405907275052655
GOTERM_MF_FAT	GO:0008752~FMN reductase activity	2	1.0416666666666665	0.06811887239946779	CYSJ, ACPD	126	10	17785	28.230158730158728	0.9999999953648853	0.6986100400457304	60.49190901152765
GOTERM_MF_FAT	GO:0008171~O-methyltransferase activity	2	1.0416666666666665	0.0940590739317334	PCM, RRMJ	126	14	17785	20.16439909297052	0.9999999999978563	0.794127626700713	72.75437937950056
