"Category","pathway.Number","pathway.Name","Count","percentage","PValue","Genes","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR","FDR_umut"
"KEGG_PATHWAY","eco02020","Two-component system",63,3.36358782701548,9.24290573715004e-27,"ATOC, NARP, ATOB, ATOA, CITE, FRDB, FRDA, PHOA, CITF, YQEF, CHEA, ATOD, ATOS, AER, CHEY, NARH, NARG, PHOR, NARJ, NARL, EVGA, APPY, ARCA, CUSS, TRPA, TRPC, RSTB, TRPB, TRPE, TRPD, EVGS, CITX, BASS, CUSA, FDNG, KDPD, FDNH, OMPF, ENVZ, KDPE, KDPB, TRG, EMRK, DPIA, UHPB, RCSF, CREC, GLNL, TORA, GLNG, DCTA, GLND, TORC, GLNA, CPXA, TORR, BAES, TSR, TORS, AMPC, BAER, ZRAS, ZRAR",750,133,7107,4.48863157894737,1.96596605029181e-23,4.91491512572954e-24,1.60057496582981e-23,9.33533479452154e-25
"KEGG_PATHWAY","eco02010","ABC transporters",71,3.79071009076348,3.9984032116758e-24,"FHUC, MODA, MSBA, MALF, FEPC, METN, MGLA, FEPG, GLTK, ALSB, MGLC, ALSA, MGLB, PROV, DPPA, YGIS, MALK, NIKD, FECB, FECC, NIKE, NIKB, FHUB, NIKA, ARTI, ARTJ, OPPA, FECE, THIP, ARTQ, RBSB, RBSA, THIQ, UGPE, ARTP, UGPC, LIVJ, ARGT, XYLF, MPPA, MODC, YEHX, NLPA, YOJI, YDDA, GLNP, YBHS, MACB, BTUD, DPPF, YEJA, POTI, PHNC, YEJF, TAUB, TAUA, CYSA, PHND, CCMC, ZNUA, PHNL, ARAG, ARAF, ARAH, YHDZ, HISP, POTA, CYSP, YHDW, HISJ, POTD",750,181,7107,3.71710497237569,8.50460363123442e-21,7.73145784657675e-22,6.92395255983113e-21,2.01919362189628e-22
"KEGG_PATHWAY","eco00230","Purine metabolism",45,2.40256273358249,3.7777973071991e-22,"YQEA, PURT, USHA, XDHA, PURN, PURM, XDHB, AMN, CYAA, YJJG, APT, NRDD, ALLB, NRDB, RPOZ, NRDA, GMK, PURH, PURF, YFBR, PURE, PURL, RPOC, PURK, RPOB, RPOA, CYSD, HPT, CYSC, POLA, GSK, GUAD, PURD, GUAC, PURA, YAGS, GUAA, GUAB, DGT, YAHI, YAGR, DEOD, ADE, CYSN, ADD",750,83,7107,5.13759036144578,8.03537487241249e-19,4.22914466969079e-20,6.54193385482537e-19,1.27185842675703e-20
"KEGG_PATHWAY","eco00910","Nitrogen metabolism",26,1.38814735718099,1.61256958976897e-17,"YQEA, NRFA, NADE, MALY, GLNA, NARW, DADA, ANSA, NARY, NARZ, ANSB, YNEH, NIRB, GDHA, ASPA, YAHI, TNAA, NARH, METC, GLTD, ASNA, GCVT, NARG, NARJ, ASNB, GLTB",750,35,7107,7.03931428571429,3.4299355174386e-14,6.47157644799736e-16,2.79245357406241e-14,4.07173821416665e-16
"KEGG_PATHWAY","eco00970","Aminoacyl-tRNA biosynthesis",22,1.17458622530699,8.93881545117853e-17,"VALS, LEUS, ASPS, GLTX, TYRS, ILES, SERS, ALAS, PHET, SELA, PHES, ARGS, THRS, LYSS, METG, LYSU, GLNS, CYSS, GLYQ, FMT, TRPS, PROS",750,26,7107,8.01815384615385,2.36144437337771e-13,4.10782519111308e-15,1.88737914186277e-13,1.80564072113806e-15
"KEGG_PATHWAY","eco00250","Alanine, aspartate and glutamate metabolism",23,1.22797650827549,1.75569370857265e-16,"PURF, GADB, GABD, GLNA, ANSA, GADA, ANSB, PURA, YNEH, GABT, GDHA, CARA, CARB, ASPA, PYRI, GLMS, PYRB, PUTA, GLTD, ASNA, ASNB, ARGG, GLTB",750,29,7107,7.51544827586207,4.72288874675542e-13,7.66053886991358e-15,3.88578058618805e-13,2.95541774276396e-15
"KEGG_PATHWAY","eco00240","Pyrimidine metabolism",30,1.60170848905499,1.7669957558296e-15,"USHA, UPP, YJJG, CDD, CODA, NRDD, RPOZ, NRDB, NRDA, TMK, YFBR, RPOC, RPOB, RPOA, CMK, POLA, CARA, PYRF, PYRG, CARB, PYRH, PYRI, PYRB, PYRC, PYRD, DEOD, TRXB, THYA, UDK, DUT",750,53,7107,5.36377358490566,3.77831099740433e-12,5.39568389967826e-14,3.07531777821168e-12,2.549522447697e-14
"KEGG_PATHWAY","eco00260","Glycine, serine and threonine metabolism",23,1.22797650827549,5.46435546471341e-15,"TYNA, THRA, THRB, ASD, THRC, LYSC, GLYA, TRPA, METL, TRPB, ILVA, GCVP, TDH, USG, BETB, GCVT, SDAB, SDAA, TDCB, SERA, GLXK, SERB, SERC",750,32,7107,6.810875,1.15710774295508e-11,1.60760293965723e-13,9.42579347906758e-12,6.89874877420068e-14
"KEGG_PATHWAY","eco00640","Propanoate metabolism",22,1.17458622530699,1.32621755921547e-14,"TDCE, ACS, ATOB, ATOA, TDCD, ACKA, FADB, PTA, PRPE, PRPD, YQEF, PRPC, PRPB, ATOD, GABT, SUCC, ACCB, ACCA, ACCC, YBIW, FADJ, PFLD",750,30,7107,6.94906666666667,2.81011880431947e-11,3.64930308194289e-13,2.28816965375245e-11,1.48831081645292e-13
"KEGG_PATHWAY","eco00400","Phenylalanine, tyrosine and tryptophan biosynthesis",18,0.961025093432995,8.2298815441828e-14,"PHEA, TRPA, TRPC, TRPB, AROL, TRPE, AROK, TRPD, HISC, TYRA, AROH, TYRB, AROG, AROF, AROE, AROC, AROB, AROA",750,21,7107,8.12228571428571,1.74983028067288e-10,2.01128003141093e-12,1.424638185199e-10,8.31218035962463e-13
