"","Category","Term","Count","X.","PValue","Genes","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR"
"1","KEGG_PATHWAY","eco01230:Biosynthesis of amino acids",98,6.78670360110803,9.01313226027263e-18,"946551, 946552, 948409, 946204, 945642, 947939, 948522, 948313, 946179, 948412, 947407, 947927, 948531, 946549, 946877, 946680, 944798, 948278, 946210, 948279, 946544, 945527, 945528, 948277, 947498, 948370, 947679, 947724, 947723, 947414, 947415, 945031, 945032, 944762, 946888, 947289, 945768, 948433, 948182, 947313, 948183, 948434, 2847724, 947896, 948258, 945198, 947420, 945803, 945553, 946952, 945605, 947267, 946240, 947262, 948323, 947590, 944748, 945109, 946516, 946515, 944955, 948455, 948456, 946814, 948126, 945258, 2847759, 945323, 947115, 947084, 945076, 947633, 948774, 947081, 947776, 945519, 946229, 945846, 946531, 948287, 948286, 945068, 947864, 948913, 946230, 947465, 948513, 946425, 948463, 946521, 948464, 946527, 947022, 945389, 944864, 945380, 948793, 948563",712,118,1571,1.83248428870691,9.91444548629989e-16,9.91444548629989e-16,1.01832615914183e-14
"2","KEGG_PATHWAY","eco01110:Biosynthesis of secondary metabolites",192,13.2963988919668,1.11498838782257e-13,"946957, 946551, 948409, 944887, 946552, 2847718, 947939, 945642, 946204, 2847717, 948522, 949129, 945017, 947880, 946607, 948926, 946200, 945153, 946554, 946858, 945837, 946179, 948412, 946036, 947364, 945939, 947032, 947407, 947927, 948535, 948673, 944895, 944794, 948531, 946680, 946877, 946549, 948278, 944798, 946682, 948279, 946210, 946544, 948277, 945528, 947498, 947496, 947679, 946973, 947934, 947353, 946975, 947724, 947723, 947414, 946747, 944943, 947415, 946741, 945620, 945031, 946572, 945032, 945763, 948541, 946888, 944762, 948643, 945768, 947289, 947059, 948431, 948433, 948182, 948183, 947313, 947922, 946370, 948434, 946058, 948102, 947895, 947896, 2847724, 949031, 945611, 946892, 948258, 945297, 944817, 947526, 945198, 944777, 947420, 945803, 945553, 946368, 945695, 948753, 946952, 945097, 945605, 947267, 945312, 946240, 945314, 947262, 948320, 948323, 947590, 945686, 946720, 944748, 948027, 946516, 945109, 948125, 946515, 945402, 944958, 944955, 948455, 948456, 945307, 948126, 946814, 2847759, 945323, 944834, 947115, 947084, 944839, 946278, 947390, 946580, 945129, 947394, 945076, 946727, 947632, 947633, 947081, 948774, 947776, 948446, 944840, 945519, 947454, 946229, 947457, 948503, 948504, 948087, 945848, 945846, 945271, 947761, 946531, 948287, 945060, 948286, 945064, 946985, 947864, 945068, 946906, 945303, 946230, 947465, 945300, 948513, 946712, 945654, 946234, 948463, 946794, 946521, 948464, 946527, 947022, 945389, 947854, 946991, 944864, 946624, 947758, 947759, 948899, 946796, 945380, 948563, 948793",712,296,1571,1.43121773458852,1.22613030839602e-11,6.13065154198011e-12,1.25932597683232e-10
"3","KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",135,9.34903047091413,1.48136944848771e-12,"946957, 946551, 948409, 947939, 2847718, 2847717, 945154, 946200, 945153, 946554, 946179, 945837, 946858, 948412, 946036, 947032, 947407, 947927, 948535, 944895, 944794, 948531, 946680, 946877, 948278, 945730, 948279, 946210, 945527, 948277, 945528, 946973, 947679, 947353, 946975, 947724, 947723, 947414, 947415, 944943, 945031, 945032, 946572, 948246, 946888, 944762, 948241, 947289, 948433, 948182, 948183, 947313, 946370, 947217, 948434, 947219, 948102, 947895, 947896, 2847724, 945611, 949031, 945297, 944777, 947420, 945803, 947692, 945553, 946368, 945695, 948753, 945097, 946952, 945605, 947267, 945312, 945314, 947262, 948320, 947590, 944748, 945402, 944955, 948455, 948456, 945307, 946814, 945258, 2847759, 945323, 944834, 947115, 947084, 947390, 945129, 947394, 946727, 947632, 947633, 947081, 948774, 947776, 947457, 946229, 948503, 948087, 948504, 947761, 945271, 945060, 948287, 948286, 945064, 947864, 945068, 948913, 946230, 945303, 945300, 946712, 946234, 946425, 946794, 948463, 948464, 946527, 947022, 947854, 946991, 944864, 947758, 946796, 945380, 948563, 948793",712,195,1571,1.52754969749352,1.62950763993308e-10,5.43168843236685e-11,1.67369451631316e-09
"4","KEGG_PATHWAY","eco01100:Metabolic pathways",371,25.6925207756233,1.86245645444003e-09,"944888, 945012, 944887, 945642, 946204, 948522, 945645, 944881, 949129, 945017, 947880, 946607, 945154, 945539, 948926, 945013, 946200, 945153, 945542, 946612, 945837, 948869, 945351, 946003, 945540, 945444, 945354, 947366, 945939, 945358, 948376, 944790, 948535, 944895, 948673, 945933, 948372, 944794, 948531, 946406, 948278, 944798, 945730, 948279, 946210, 945527, 948277, 945528, 947498, 945227, 947358, 945535, 947496, 945222, 948370, 946017, 947679, 946209, 947353, 948247, 945134, 946806, 945620, 945031, 945032, 948243, 948245, 945763, 948246, 947285, 948541, 948643, 945766, 944762, 948241, 948242, 947289, 945768, 945568, 947386, 945615, 948102, 947895, 947896, 945611, 945041, 945146, 948258, 944775, 948254, 944777, 948252, 948253, 945803, 945553, 945748, 947692, 945747, 947691, 946802, 948753, 947794, 945605, 946261, 945787, 947267, 946260, 946240, 947262, 945785, 948320, 948323, 945113, 945686, 947121, 948027, 945109, 946516, 946515, 945402, 948767, 948766, 945392, 948763, 946925, 948126, 946924, 945258, 2847759, 945394, 947117, 947116, 947115, 948638, 947084, 946116, 946276, 946278, 947390, 945129, 947394, 948133, 947632, 947633, 948774, 947081, 947776, 946648, 948037, 946646, 945519, 946126, 946127, 946628, 948207, 946229, 948503, 948504, 947761, 945271, 946531, 948145, 946636, 945370, 946906, 946785, 945526, 948913, 947230, 946230, 945006, 2847765, 947231, 948513, 948218, 945654, 947239, 945281, 946794, 946521, 945387, 946527, 948157, 945389, 948791, 947758, 946624, 947759, 945514, 946796, 948899, 945380, 945381, 948793, 948607, 946762, 946551, 946957, 948409, 946552, 949025, 947939, 2847718, 2847717, 948695, 946768, 948491, 948163, 946554, 947334, 948160, 948313, 946858, 946179, 944919, 947039, 948412, 946036, 946759, 948492, 948494, 947032, 947407, 946775, 947927, 946778, 946877, 946549, 946680, 946682, 946544, 946973, 948488, 946162, 948487, 946975, 947724, 947723, 947414, 947726, 946746, 947413, 946747, 944943, 947415, 946741, 949047, 946677, 946571, 946572, 946888, 948431, 947059, 948433, 948182, 947313, 948183, 947922, 946370, 947923, 947217, 948434, 946738, 946058, 946153, 947219, 947719, 949040, 946757, 2847724, 949031, 947907, 946892, 946753, 946663, 949035, 946946, 946562, 946891, 945297, 946947, 944817, 947526, 944818, 947525, 945198, 947420, 944813, 946367, 946368, 945695, 947221, 945097, 946952, 946144, 948423, 945290, 945310, 945312, 947432, 945314, 946597, 945080, 947590, 946593, 946720, 944748, 947703, 946719, 944958, 944955, 948455, 946459, 948456, 948457, 945307, 946814, 945870, 945323, 944834, 944839, 946732, 947580, 947583, 947445, 946580, 945076, 946727, 948584, 948446, 944840, 947004, 947454, 947457, 945848, 948087, 946979, 948088, 945846, 944984, 948287, 945060, 948286, 948470, 946332, 945064, 946985, 947864, 946334, 945068, 945303, 947465, 945455, 945300, 945451, 946712, 944996, 945716, 947947, 946425, 944989, 948463, 948464, 947022, 946186, 947854, 946991, 944864, 946085, 948467, 948563",712,689,1571,1.18809420916162,2.04870184483674e-07,5.12175500899659e-08,2.10424967450606e-06
"5","KEGG_PATHWAY","eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis",21,1.45429362880886,1.35485287503045e-06,"946551, 947927, 947115, 945519, 946204, 947084, 945031, 946229, 946210, 945846, 946200, 945528, 945768, 945109, 945553, 947081, 947776, 946814, 2847759, 945605, 948563",712,21,1571,2.2064606741573,0.000149022812207189,2.98063392242254e-05,0.00153073588572417
"6","KEGG_PATHWAY","eco01210:2-Oxocarboxylic acid metabolism",23,1.59279778393352,3.63440501451319e-05,"945323, 945642, 947267, 947939, 947465, 948531, 944798, 948278, 948279, 947289, 948277, 945076, 945553, 948464, 948286, 948182, 948183, 948455, 948456, 944864, 947864, 945380, 948793",712,26,1571,1.95186905790838,0.00398993713123075,0.000666097752776484,0.0410547306223252
"7","KEGG_PATHWAY","eco03010:Ribosome",51,3.53185595567867,0.000462839010482828,"947577, 948490, 945152, 947800, 947801, 947802, 947803, 947845, 946318, 947846, 948720, 948721, 948723, 947686, 947874, 949057, 946349, 945536, 948489, 948484, 948483, 947096, 947103, 947816, 947818, 947817, 947819, 947820, 944759, 949000, 945618, 946941, 947807, 945657, 947806, 947804, 948216, 947809, 947808, 947810, 945190, 947813, 947797, 947814, 947811, 947798, 947793, 947792, 947795, 948425, 947791",712,78,1571,1.44268582541054,0.04964917861384,0.00724847032589027,0.521682594085215
"8","KEGG_PATHWAY","eco00290:Valine, leucine and isoleucine biosynthesis",15,1.0387811634349,0.000574280385785626,"945642, 947267, 947465, 948087, 944798, 948278, 948279, 948277, 945076, 948287, 948286, 948182, 948183, 947633, 948793",712,16,1571,2.06855688202247,0.0612339588484487,0.0078675113754122,0.646921076133522
"9","KEGG_PATHWAY","eco00260:Glycine, serine and threonine metabolism",26,1.8005540166205,0.00265510625346419,"946204, 947939, 947262, 945768, 947059, 948433, 948287, 944955, 945068, 945258, 945939, 948913, 2847724, 948531, 945198, 945716, 947390, 945527, 945129, 945803, 947394, 947498, 947632, 947633, 947022, 946085",712,36,1571,1.59355493133583,0.253567511123455,0.0319721833257691,2.95912914489908
"10","KEGG_PATHWAY","eco00061:Fatty acid biosynthesis",12,0.831024930747922,0.00423899393834871,"944888, 947761, 945568, 945645, 944895, 946665, 946003, 946799, 947758, 946796, 945870, 945766",712,13,1571,2.03673292999136,0.373295683359188,0.0456530967483637,4.68614547753963
"11","KEGG_PATHWAY","eco00660:C5-Branched dibasic acid metabolism",10,0.692520775623269,0.00461347638315993,"945076, 945312, 947267, 945642, 948182, 945314, 948183, 944798, 948279, 948793",712,10,1571,2.2064606741573,0.3986971998596,0.045188665106499,5.09035143208781
"12","KEGG_PATHWAY","eco00010:Glycolysis / Gluconeogenesis",27,1.86980609418283,0.00866431515307835,"948409, 947414, 947415, 946880, 944943, 945032, 946572, 945271, 946858, 946179, 945837, 948412, 946036, 945068, 946009, 948102, 947460, 944834, 946230, 948535, 948234, 947154, 944794, 945651, 946527, 947679, 948753",712,40,1571,1.48936095505618,0.616044086567887,0.0766703538470566,9.36394922612057
"13","KEGG_PATHWAY","eco00450:Selenocompound metabolism",14,0.969529085872576,0.00883074871986296,"946135, 946240, 948522, 946768, 949071, 949068, 946643, 948323, 947217, 948434, 949054, 947219, 945268, 949079",712,17,1571,1.81708526107072,0.623070380456757,0.072306238998861,9.53572301947705
"14","KEGG_PATHWAY","eco00250:Alanine, aspartate and glutamate metabolism",21,1.45429362880886,0.01410501308972,"947724, 949025, 947723, 948695, 948258, 947454, 946278, 944775, 947590, 948241, 948027, 945281, 945553, 948463, 946794, 945695, 948767, 948370, 946802, 948763, 946058",712,30,1571,1.54452247191011,0.790409103858638,0.105610687363259,14.8279227813411
"15","KEGG_PATHWAY","eco00270:Cysteine and methionine metabolism",20,1.38504155124654,0.0215037469680391,"2847724, 947939, 947726, 946240, 948522, 947262, 948513, 948531, 948323, 946877, 946888, 945803, 945553, 948433, 945389, 947854, 948126, 948434, 948563, 947719",712,29,1571,1.52169701666021,0.908481611496556,0.147357013090902,21.7768836578377
"16","KEGG_PATHWAY","eco02030:Bacterial chemotaxis",15,1.0387811634349,0.0219624618186429,"946399, 948538, 945301, 948261, 946402, 946401, 946392, 946393, 946394, 946396, 946397, 948884, 945995, 948062, 949041",712,20,1571,1.65484550561798,0.913082421192309,0.14159107134579,22.1901992827154
"17","KEGG_PATHWAY","eco01120:Microbial metabolism in diverse environments",123,8.51800554016621,0.025820129119615,"945012, 948409, 947939, 2847718, 2847717, 946206, 945150, 945182, 946554, 948313, 946179, 945837, 946858, 946032, 946034, 948412, 946036, 946775, 947407, 948535, 944895, 945933, 946778, 944794, 948531, 946877, 945527, 947498, 947358, 948400, 948370, 947679, 946209, 946164, 947353, 947724, 947723, 947414, 946677, 947415, 944943, 946806, 945134, 945032, 946572, 946888, 944762, 948433, 947313, 945427, 946370, 947217, 947219, 948102, 947896, 945041, 948399, 946947, 944954, 945197, 947273, 945047, 945198, 947525, 947420, 945803, 946367, 945807, 947221, 948753, 946952, 945312, 945314, 945580, 948320, 945782, 944748, 945483, 945402, 946719, 944955, 948595, 946653, 948596, 945307, 948457, 946315, 948126, 945258, 945323, 944834, 947116, 945579, 945574, 946727, 948584, 948342, 944984, 947761, 945271, 948571, 947864, 945068, 945999, 947093, 947868, 948913, 947230, 946230, 945303, 2847765, 947231, 945300, 947239, 946997, 946998, 946527, 947022, 944864, 947758, 946796, 945380, 948900",712,238,1571,1.14031370975356,0.943726142981609,0.155715865183029,25.5881156573644
"18","KEGG_PATHWAY","eco01200:Carbon metabolism",59,4.08587257617729,0.0342144970628519,"948409, 945312, 945314, 947262, 944748, 946554, 945402, 946179, 946858, 948412, 948457, 945307, 948126, 945258, 946775, 947407, 945323, 948535, 944895, 946778, 948372, 944794, 946877, 947390, 945527, 947394, 947358, 946727, 947633, 947679, 946209, 948584, 947414, 947415, 945032, 946888, 944984, 947761, 948287, 946370, 945068, 948913, 2847724, 947896, 945303, 946230, 945300, 946947, 947420, 946234, 946367, 946527, 947022, 947854, 944864, 948753, 947758, 946796, 945380",712,107,1571,1.2166465399559,0.978279239445314,0.19164120426787,32.5195180475597
"19","KEGG_PATHWAY","eco00230:Purine metabolism",48,3.32409972299169,0.0459398595425285,"946957, 948695, 945134, 945150, 945113, 948503, 948342, 948163, 946508, 945153, 944984, 948160, 945271, 947334, 946612, 946179, 946985, 948910, 947217, 947366, 947032, 947219, 947116, 945611, 949031, 947177, 946732, 944817, 946584, 948986, 948218, 945654, 947672, 947358, 946794, 946368, 945695, 946527, 947221, 946973, 946624, 947794, 948488, 945097, 948899, 948487, 946646, 946975",712,86,1571,1.23151293441338,0.994333267539524,0.238351917407368,41.2183528209244
