id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,vs
ECB_00001,60.9811309788956,-0.763371554848364,0.258832554851657,-2.94928725362955,0.00318507780369106,0.0105982700720263,thrL,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00002,529.542417769714,-1.40154632884151,0.358046397493733,-3.91442656217772,9.06193122875489e-05,0.000479086364200417,thrA,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00003,226.559356162434,-0.931671418426833,0.31639581058622,-2.94463892142132,0.00323331756553169,0.0107074729554889,thrB,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00004,246.666040067355,-1.02231625594416,0.336750206619549,-3.035829632316,0.0023987486121047,0.00832072166363712,thrC,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00005,24.5193682909798,-0.919705033300945,0.245127239996062,-3.7519495316625,0.000175464791529226,0.000852959535018386,yaaX,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00006,6.57333024523484,-0.923275440755417,0.301218602359314,-3.06513420327896,0.00217572344525693,0.00762968339473095,yaaA,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00007,1.3307166017774,-0.286015659500679,0.457163770683587,-0.625630633575809,0.531557241032282,0.669832869370988,yaaJ,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00008,359.126388992632,-0.426691828613843,0.14170107141062,-3.0112110259024,0.00260207945885535,0.00890736485258124,talB,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00009,29.0230602049596,-0.0484477946992541,0.187557553176863,-0.258308950392251,0.796168479195917,0.868509527187795,mogA,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00010,9.98762747416553,-1.31065126259904,0.25817306964995,-5.07663818064418,3.84171437617644e-07,4.69342583318212e-06,yaaH,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00011,1.29742682229702,-0.128263221718665,0.470331181095461,-0.272708310386573,0.785077446001642,0.861422364469705,yaaW,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00012,0.0904571478326716,-0.0822724477525422,0.807739496146095,-0.101855175022495,0.918871629997962,0.952717573561849,htgA,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00013,0.237981602918863,-0.287491574725044,0.777256195996504,-0.369880068124073,0.711471853219032,0.812275072762534,yaaI,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00014,485.339844121702,-0.815876937762772,0.203348616262899,-4.01220796461171,6.01534709005044e-05,0.000336033299235913,dnaK,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00015,38.1683856558106,-1.47264299918881,0.260302849971516,-5.65742172761442,1.5366385695076e-08,3.44205494317696e-07,dnaJ,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00016,15.9258122942955,-1.58346585269446,0.306031863758535,-5.17418622115716,2.28906437654945e-07,3.01779816224842e-06,insL-1,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00017,2.63036051935406,0.00120561888149429,0.461832801887466,0.00261050942368547,0.997917117200736,0.998961567123607,mokC,1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00018,38.2650095966221,-0.772624446060795,0.149195659773719,-5.17859867527388,2.23558816778938e-07,2.96607016146833e-06,nhaA,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00019,7.04714102494922,-1.06423459801394,0.282278520789691,-3.77015791012608,0.000163144288206065,0.000796786758108401,nhaR,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00020,0.255859671320561,-1.49703434188394,0.780437931970076,-1.91819782273389,0.055085932212592,0.115089264592607,ECB_00020,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00021,0.129932697699978,-0.461170573888962,0.820787296559414,-0.561863683590259,0.574208898676638,0.707501730080793,ECB_00021,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00022,0.0438255483375307,0.727259187298,0.803377597152463,0.905252013344334,0.36533189217601,NA,ECB_00022,1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00023,0.736428570822347,-0.651246263706643,0.579794015101067,-1.12323729935902,0.261336725190065,0.399680175162192,insA-1,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00024,4.70062725218259,-0.702737699438139,0.359386857470928,-1.9553795160553,0.0505382920410002,0.107474489353143,insB-1,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00025,0.00647486920138573,0.167045984501097,0.664277094653587,0.251470336468865,0.801450493534591,NA,ECB_00025,1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00026,1.96326321831127,-1.70837415651168,0.495371189620846,-3.448674836781,0.000563344637111126,0.0023422093395259,ECB_00026,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00027,368.615058722415,-2.18185181239554,0.357490913591008,-6.1032371158158,1.03941463315601e-09,4.33373457026763e-08,rpsT,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00028,0.99920559497687,0.688033384804467,0.517714817603616,1.32898144192437,0.183854092591666,0.307111527560899,yaaY,1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00029,49.1281811463589,-1.05982874738665,0.230590092459333,-4.59615908074439,4.30350185071864e-06,3.43455722415591e-05,ribF,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00030,401.981612413699,-1.35878755608782,0.273995895465503,-4.95915296022709,7.08012052787952e-07,7.31905263502384e-06,ileS,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00031,92.9374309104723,-0.821983325528147,0.236695275506427,-3.47274918677381,0.000515156536297788,0.00216127102740844,lspA,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00032,12.1831580953569,-1.70178243501537,0.369075002565841,-4.61093930280954,4.00853577399741e-06,3.21145385278331e-05,fkpB,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00033,61.5098699028215,-1.83213481993391,0.328749483790451,-5.57304242370077,2.50328579680857e-08,5.0466275240413e-07,ispH,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00034,11.4725119368378,0.3631906361459,0.320098446827593,1.13462167575439,0.256533867180308,0.394216189846243,rihC,1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00035,29.5785529516265,-0.970876159899174,0.283641045436937,-3.42290432050686,0.000619558810720297,0.0025454457647542,dapB,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00036,74.3208593789037,-2.22087956244678,0.384448711226061,-5.77679023910389,7.61391091021459e-09,1.97015856223317e-07,carA,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
ECB_00037,394.004117338966,-1.54244767276059,0.406141429857732,-3.79780923433716,0.000145980600733953,0.000723133391982935,carB,-1,mrna,Exp,Mg_mM_Levels,baseMglowMg
